id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
34,"Mapping and quantifying near-miss events involving vehicles and vulnerable road users in Reno and Sparks, Nevada",Kelley S.,2025-07-01,32,,10.1016/j.trip.2025.101514,SCOPUS_ID:105009484492
35,Testing a generalized model to map bicycle ridership using crowdsourced data in a racially diverse city,Ferster C.,2025-07-01,77,,10.1016/j.geomat.2025.100060,SCOPUS_ID:105006610811
36,Predictive Models and GIS for Road Safety: Application to a Segment of the Chone–Flavio Alfaro Road,Moreno-Ponce L.A.,2025-06-01,17,,10.3390/su17115032,SCOPUS_ID:105007791888
37,A GIS-MCDA spatial classification model to support group decision-making in traffic crash risk management,de Albuquerque Damasceno M.A.,2025-06-01,20,,10.1016/j.cstp.2025.101450,SCOPUS_ID:105002569999
38,"GIS-based analysis of spatio-temporal clustering of road traffic accidents in Bangkok Metropolitan Region (BMR), Thailand from 2012 to 2021",Iamtrakul P.,2025-05-01,31,,10.1016/j.trip.2025.101489,SCOPUS_ID:105007758277
39,The Role of Intelligent Transport Systems and Smart Technologies in Urban Traffic Management in Polish Smart Cities,Puzio E.,2025-05-01,18,,10.3390/en18102580,SCOPUS_ID:105006693202
40,Crash localization and traffic impact assessment via spatio-temporal analysis of connected vehicle data,Querfurth L.,2025-05-01,214,,10.1016/j.aap.2025.107956,SCOPUS_ID:85217931008
41,Automated Geographic-Information-System-Based Framework for Detecting Crosswalk Changes from Bi-Temporal High-Resolution Aerial Images,Antwi R.B.,2025-04-01,2679,353-370,10.1177/03611981241292333,SCOPUS_ID:85209364988
42,Emergency Medical Services Strategic Design: A Comprehensive Multiobjective Approach to Ensure System Sustainability and Quality,Neira-Rodado D.,2025-04-01,8,,10.3390/smartcities8020052,SCOPUS_ID:105003460417
43,Spatio–temporal analysis of traffic crash hotspots- an application of GIS-based technique in road safety,Choudhary A.,2025-03-01,17,129-146,10.1007/s12518-025-00615-9,SCOPUS_ID:105001075373
44,Riding safety Evaluation of food delivery motor scooters based on Associating Sensor-based riding behavior and road traffic characteristics,Gu Y.,2025-03-01,211,,10.1016/j.aap.2024.107871,SCOPUS_ID:85211112764
45,A Novel Methodology for Planning Urban Road Safety Interventions,Toraldo E.,2025-02-01,15,,10.3390/app15041993,SCOPUS_ID:85218625306
46,Influence of road environmental factors on traffic accidents involving vulnerable road users through negative binomial models,Chen Y.,2025-02-01,20,,10.1371/journal.pone.0317601,SCOPUS_ID:85217764710
47,Examination of General Motors Super Cruise system field effects using state police report crash data,Leslie A.J.,2025-02-01,92,207-216,10.1016/j.jsr.2024.11.013,SCOPUS_ID:85211188609
48,OPTIMIZING ROAD SAFETY: THE ROLE OF GEOGRAPHIC INFORMATION SYSTEMS (GIS) IN TRAFFIC ACCIDENT ANALYSIS AND PREDICTION,Alfaras M.S.,2025-01-01,7,33-42,10.24874/PES07.01.005,SCOPUS_ID:105000049768
49,"Identification of Road Traffic Crash Blackspots on National and State Highways in Trivandrum, India Using Kernel Density Estimation",Anil A.B.,2025-01-01,622,71-81,10.1007/978-981-96-1988-7_6,SCOPUS_ID:105006744961
50,Large-scale Geographic Information System-based Vulnerability Assessment of Black-ice-related Expressway Accidents Using Entropy Weighting,Hong S.B.,2025-01-01,37,4047-4070,10.18494/SAM5731,SCOPUS_ID:105017954457
51,Identification and Ranking of High-Risk Road Segments and Intrersections in the Municipality of Bačka Palanka,Matović B.,2025-01-01,91,806-813,10.1016/j.trpro.2025.10.103,SCOPUS_ID:105023385542
52,Predictive Analysis of Road Accidents in Casablanca: A Machine Learning Approach,Hammoumi L.,2025-01-01,,69-80,10.1007/978-3-031-86654-8_6,SCOPUS_ID:105003238592
53,Application of GIS in road safety analysis: A case study of NH66 corridor in Kollam,Zakeer S.,2025-01-01,17,683-699,10.1080/19439962.2024.2447990,SCOPUS_ID:85214707952
54,Investigating Geometric Design Characteristics and Crash Rates of Roundabouts in Thailand,Yaibok C.,2025-01-01,726 LNCE,123-134,10.1007/978-981-95-0090-1_17,SCOPUS_ID:105020014663
55,Examining Geographic Disparities in Fatal Automobile Accidents Across Kuwait Using GIS,Alnasrallah M.,2025-01-01,11,198-209,10.1080/23754931.2024.2410856,SCOPUS_ID:85207837661
56,Geospatial Probability Mapping of Road Incidents for Prioritizing Roadsafety Awareness and De-Escalating Associated Death and Injury Burdens in Nigerian,Ibe C.C.,2025-01-01,89,227-242,10.1016/j.trpro.2025.05.058,SCOPUS_ID:105009760983
57,Exploring Road Traffic Accidents Hotspots Using Clustering Algorithms and GIS-Based Spatial Analysis,Kamh H.,2025-01-01,13,60944-60954,10.1109/ACCESS.2024.3443245,SCOPUS_ID:105003003917
58,"Enhancing road safety on Tacloban Bypass Road, Philippines: A GIS-based risk assessment",Entatano H.M.C.,2025-01-01,18,102-115,10.54645/2024181RAI-34,SCOPUS_ID:105005269267
59,"Effective Railway Infrastructure Planning Using GIS for Data Mapping and Analysis: Case Study Level Crossings in Zagreb, Croatia",Grabušić S.,2025-01-01,Part F155,419-427,10.1007/978-3-031-82714-3_30,SCOPUS_ID:105000676653
60,APPLICATION OF FUZZY-AHP IN GIS-BASED ANALYSIS FOR ROAD SAFETY INDEX MEASUREMENT,Ghany N.M.A.,2025-01-01,23,205-219,10.21837/pm.v23i36.1713,SCOPUS_ID:105005509886
61,"Exploring hotspots of traffic accidents in Chiniot-Sargodha Road, Punjab, Pakistan",Ashraf T.,2025-01-01,,,10.1007/s10668-025-05996-w,SCOPUS_ID:85217441536
62,"Implementing logistics technologies to optimize road transport flows: Urban planning, traffic capacity, and safety",Sarkisian H.,2025-01-01,9,384-394,10.55214/25768484.v9i2.4492,SCOPUS_ID:85217477114
63,An integrated approach for urban road safety analysis,Pinna M.,2025-01-01,90,702-709,10.1016/j.trpro.2025.06.089,SCOPUS_ID:105010339344
64,"International Conference on Innovative Discoveries and Emerging Advancements in Applied Sciences, iDEAAS 2024",,2025-01-01,,,,SCOPUS_ID:105008762390
65,Impact of ADAS on Road Crashes: An Interurban Highway Case Study,Thakur D.S.,2025-01-01,,,10.1007/s13177-025-00542-4,SCOPUS_ID:105019086680
66,Road crash analysis and countermeasures on hilly roads in a developing country using iRAP,Kamalasekar A.,2025-01-01,30,496-502,10.1080/13588265.2025.2469982,SCOPUS_ID:86000235389
67,Geoinformation Modeling of Traffic Accident Concentration Areas in a Settlement,Korniienko I.,2025-01-01,1391 LNNS,249-261,10.1007/978-3-031-90735-7_20,SCOPUS_ID:105004650780
68,"Identification and Prioritization of Accident Blackspots in Surat, India, Using Geographical Information Systems",Mahajan M.,2025-01-01,655,253-267,10.1007/978-981-96-8118-1_17,SCOPUS_ID:105021832265
69,Optimal Allocation Model for Maritime Emergency Resource Considering the Spatial Correlation between Accident Hotspots,Hu S.,2025-01-01,2679,1342-1363,10.1177/03611981241255024,SCOPUS_ID:105002264578
70,Geospatial and econometric approaches or older driver safety: Analysis of crash injury severity of regional highways,Xiao D.,2025-01-01,20,,10.1371/journal.pone.0307927,SCOPUS_ID:85216329662
71,An Advanced Approach Toward Pedestrian Safety Analysis and Prediction: Advances in Multisensor Data Fusion and GIS Techniques,Tang J.,2025-01-01,18,15185-15197,10.1109/JSTARS.2025.3578536,SCOPUS_ID:105008014696
72,The Technological Aspect of Digitalizing Traffic Management in Settlements under Martial Law and During Post-War Reconstruction,Verenych O.,2025-01-01,4023,188-199,,SCOPUS_ID:105017717995
1201,Child road safety in the urban environment,Petch R.,2000-09-05,8,197-211,10.1016/S0966-6923(00)00006-5,SCOPUS_ID:0033842616
73,Efficient framework for Blackspot analysis and re-route selection using RBLMCN and GPWBWO,Singh N.,2025-01-01,18,,10.1007/s12145-024-01649-0,SCOPUS_ID:85217655588
74,A Cycling Route Directness tool for suburbs in Cape Town: An assessment of connectivity of Cape Town's bicycle lane network,Liphoto P.,2025-01-01,89,467-482,10.1016/j.trpro.2025.05.075,SCOPUS_ID:105009795354
75,Group cycling in urban environments: Analyzing visual attention and riding performance for enhanced road safety,Li M.,2025-01-01,209,,10.1016/j.aap.2024.107804,SCOPUS_ID:85206546649
76,Examining the spatial correlations between road traffic crash severity and their causative factors: A GIS-based geographically weighted regression approach for Southwest Nigeria,Odinfono J.,2025-01-01,,,10.1080/15389588.2025.2504631,SCOPUS_ID:105007654296
77,A new data-driven model for vehicle and pedestrian safety: statistical approach based on spatial decision-making,Kabakuş N.,2025-01-01,32,439-459,10.1080/17457300.2025.2537683,SCOPUS_ID:105012423371
78,"Case Studies of AI and LiDAR Integration for Pothole Detection and Road Condition Monitoring in Seoul, South Korea",Shin S.P.,2025-01-01,,614-619,10.1109/ICUFN65838.2025.11169768,SCOPUS_ID:105018738670
79,"GIS-Based, Machine Learning Approach for Model Inventory Roadway Element Surface Type Classification from Aerial Imagery",Taylor S.,2025-01-01,,,10.1177/03611981251357935,SCOPUS_ID:105016746921
80,The effect of traffic patterns and COVID-19 on accident hotspots in Turkey,Şenol H.İ.,2025-01-01,,,10.1080/14498596.2025.2592742,SCOPUS_ID:105023492270
81,Emergency Call Centers in Smart Cities using Artificial Intelligence,Rothkrantz L.,2025-01-01,,,10.1109/SCSP65598.2025.11037689,SCOPUS_ID:105011585775
82,"Review of Pavement Performance Indicators: Measurements, Applications, and Limitations",El-Din Fawzy H.,2025-01-01,1530,,10.1088/1755-1315/1530/1/012036,SCOPUS_ID:105016329642
83,"Spatial database creation and spatial analysis of road traffic crashes in the Ashanti region, Ghana",Asamoah E.A.,2025-01-01,3,,10.1016/j.aftran.2025.100041,SCOPUS_ID:105014965465
84,Feasibility of Geothermal Energy for Bridge Deicing and Deck Cooling,McNamara G.,2025-01-01,2025-March,310-319,10.1061/9780784486009.032,SCOPUS_ID:86000553166
85,REAL-TIME SAFETY MONITORING FOR VEHICLE ACCIDENTS IN MOUNTAINOUS TERRAIN,Kommineni H.R.,2025-01-01,20,858-863,10.59018/0625101,SCOPUS_ID:105018209244
86,Towards a European Key Performance Indicator for Safe Urban Roads: Lessons From the Trendline Project,Weijermars W.,2025-01-01,9,,10.55329/yxna7190,SCOPUS_ID:105010706726
87,Multimodal Learning for Traffic Risk Prediction: Combining Aerial Imagery With Contextual Data,Tian H.,2025-01-01,6,758-767,10.1109/OJITS.2025.3574866,SCOPUS_ID:105007881563
88,Spatial Risk Assessment Model for the Transport of Dangerous Goods by Road,Hluska P.,2025-01-01,,,10.1109/SCSP65598.2025.11037700,SCOPUS_ID:105011590609
89,Older Driver Safety: Impact of Demographic Factors on Crash Frequency and Severity,Islam S.,2025-01-01,,171-182,10.1061/9780784486191.015,SCOPUS_ID:105010174088
90,Border controls and (im)mobilities: experiences from a public transport node,Stjernborg V.,2025-01-01,20,698-718,10.1080/17450101.2024.2361630,SCOPUS_ID:85195680255
91,Inferring human movements after snowfall: a weather-informed graph learning model for flow redistribution in mobility networks,Wang S.,2025-01-01,39,2570-2598,10.1080/13658816.2025.2524394,SCOPUS_ID:105009535617
92,"A linear tessellation model for the identification of “food desert”: A case study of Shanghai, China",Wang L.,2025-01-01,20,,10.1371/journal.pone.0317003,SCOPUS_ID:85216328912
93,Analysis of trajectory transection rate on four-lane divided rural highway curves,Sharma V.K.,2025-01-01,26,739-747,10.1080/15389588.2025.2450710,SCOPUS_ID:85216274443
94,Linear infrastructure and associated wildlife accidents create an ecological trap for an apex predator and scavenger,Singh N.J.,2024-12-10,955,,10.1016/j.scitotenv.2024.176934,SCOPUS_ID:85207803524
95,A spatial autocorrelation analysis of road traffic accidents by severity using Moran’s I spatial statistics: a study from Nepal 2019–2022,Mahato R.K.,2024-12-01,24,,10.1186/s12889-024-20586-7,SCOPUS_ID:85208739370
96,Identifying emerging hot spots of road traffic injury severity using spatiotemporal methods: longitudinal analyses on major roads in Ghana from 2005 to 2020,Mesic A.,2024-12-01,24,,10.1186/s12889-024-18915-x,SCOPUS_ID:85196070357
97,Exploring factors influencing pedestrian accident severity: a multi-source study in the city of Berlin,Kopsacheilis A.,2024-12-01,16,,10.1186/s12544-024-00686-6,SCOPUS_ID:85209773339
98,GIS-based intelligent planning approach of child-friendly pedestrian pathway to promote a child-friendly city,Fang K.,2024-12-01,14,,10.1038/s41598-024-58712-5,SCOPUS_ID:85189793396
99,Safety analysis of motorcyclists’ overtaking maneuvers,Bella F.,2024-12-01,208,,10.1016/j.aap.2024.107809,SCOPUS_ID:85206085660
100,Proposing tram routes in Al-Najaf city based on traffic-geomatic criteria,Abdulla N.A.,2024-11-13,3229,,10.1063/5.0236789,SCOPUS_ID:85209796664
101,Advancing Sustainable Transportation Equity for Older Adults: A Geospatial Analysis of Mobility Gaps in Florida,Noh S.,2024-11-01,16,,10.3390/su162210013,SCOPUS_ID:85210597017
102,"Developing accident frequency prediction models for urban roads: A case study in São Paulo, Brazil",Isler C.A.,2024-10-01,48,378-392,10.1016/j.iatssr.2024.07.002,SCOPUS_ID:85199307578
103,Factors Affecting School Commute-Related Perceived Stress in Adolescents in Colombia,Sepúlveda-Murillo F.H.,2024-10-01,14,,10.1177/21582440241293195,SCOPUS_ID:85207268536
104,Effect of spatial relationship between curves on crash severity at horizontal curves in a mountainous terrain,Awasthi D.,2024-10-01,206,,10.1016/j.aap.2024.107714,SCOPUS_ID:85198331917
105,Analyzing Road Traffic Incident Hotspots Using Cluster Analysis in Thanh Hoa Province of Vietnam,Ha L.T.,2024-09-01,20,16-26,10.52939/ijg.v20i9.3537,SCOPUS_ID:85206922057
106,"A Geospatial Analysis of Motorcycle Accident Risk Factors in Khon Kaen Municipality, Thailand: Examining the Chain of Survival and Potential Strategies",Tippayanate N.,2024-09-01,20,71-82,10.52939/ijg.v20i9.3547,SCOPUS_ID:85207394830
107,Explainable AI-driven high-fidelity IAQ prediction (HiFi-IAQ) model for subway stations: Spatiotemporal outdoor air quality interpolation using geographic data,Kim S.Y.,2024-09-01,263,,10.1016/j.buildenv.2024.111906,SCOPUS_ID:85200208528
108,"Reliability Analysis for Horizontal Curves with Crashes: Case Study in New Delhi, India",Rankavat S.,2024-09-01,150,,10.1061/JTEPBS.TEENG-8045,SCOPUS_ID:85196745306
109,Two Decades of Geospatial Evolution: Tracing the Analytical Journey towards Data-Driven Road Crash Prevention,Soltani A.,2024-09-01,17,1301-1334,10.1007/s12061-024-09587-6,SCOPUS_ID:85197314939
110,Development of Motorway Horizontal Alignment Databases for Accurate Accident Prediction Models,De Santos-Berbel C.,2024-09-01,16,,10.3390/su16177296,SCOPUS_ID:85204114773
111,Drones can be used to provide dispatch centres with on-site photos before arrival of EMS in time critical incidents,Kristiansson M.,2024-09-01,202,,10.1016/j.resuscitation.2024.110312,SCOPUS_ID:85199175080
112,Regional engineering geological condition evaluation in the Sichuan−Xizang traffic corridor,Yang Z.,2024-09-01,43,1650-1662,10.12097/gbc.2023.06.019,SCOPUS_ID:85206102612
113,"Built for movement: Neighborhoods and adolescent physical activity behaviors, and the moderating role of socioeconomic position and gender",Klomsten Andersen O.,2024-09-01,89,,10.1016/j.healthplace.2024.103313,SCOPUS_ID:85198726486
114,Development of an algorithm for analysis of routes: Case studies using novice and older drivers,Zhu S.,2024-09-01,90,319-332,10.1016/j.jsr.2024.07.003,SCOPUS_ID:85199801173
115,Prediction and interpretive of motor vehicle traffic crashes severity based on random forest optimized by meta-heuristic algorithm,Wang X.,2024-08-30,10,,10.1016/j.heliyon.2024.e35595,SCOPUS_ID:85200811390
116,Traffic jam by GPS: A systematic analysis of the negative social externalities of large-scale navigation technologies,Schade E.,2024-08-01,19,,10.1371/journal.pone.0308260,SCOPUS_ID:85200790816
117,Global trends and hotspots related to whiplash injury: A visualization study,He Y.,2024-07-19,103,e38777,10.1097/MD.0000000000038777,SCOPUS_ID:85199161721
118,NetPointLib: Library for Large-Scale Spatial Network Point Data Fusion and Analysis,Kang Y.,2024-07-17,,,10.1145/3626203.3670615,SCOPUS_ID:85200410367
119,Exploring the effect of mountainous terrain on weather-related crashes,Ogungbire A.,2024-07-01,48,136-146,10.1016/j.iatssr.2024.03.001,SCOPUS_ID:85188522647
120,"Performance—Based Route Selection for Mountainous Highways: A Numerical Approach to Addressing Safety, Hydrological, and Geological Aspects",Said D.,2024-07-01,14,,10.3390/app14135844,SCOPUS_ID:85198421766
121,"Effect of 20 mph speed limits on traffic injuries in Edinburgh, UK: A natural experiment and modelling study",Kokka K.,2024-06-10,78,437-443,10.1136/jech-2023-221612,SCOPUS_ID:85193542401
122,Safety on Jordan's highways: A GIS-Based approach to identifying road accident hotspots,Sababhi S.,2024-06-01,89,,10.1007/s10708-024-11115-5,SCOPUS_ID:85192533995
123,Analysis of Road Traffic Accidents in Dense Cities: Geotech Transport and ArcGIS,Aati K.,2024-06-01,16,,10.1016/j.treng.2024.100256,SCOPUS_ID:85195019147
124,Utilizing GIS and Machine Learning for Traffic Accident Prediction in Urban Environment,Khan A.A.,2024-06-01,10,1922-1935,10.28991/CEJ-2024-010-06-013,SCOPUS_ID:85200656081
125,Geospatial-based decision support system for prioritizing road segments for maintenance and rehabilitation,Pereira H.d.M.,2024-06-01,16,,10.1016/j.cstp.2024.101170,SCOPUS_ID:85187721586
126,Applications of QGIS and machine learning for road crash spot identification,Pusuluri V.L.,2024-06-01,17,2331-2346,10.1007/s12145-024-01271-0,SCOPUS_ID:85188630470
127,From sky to road: Incorporating the satellite imagery into analysis of freight truck-related crash factors,Yu C.,2024-06-01,200,,10.1016/j.aap.2024.107491,SCOPUS_ID:85187789122
128,Artificial Intelligence for Urban Safety: A Case Study for reducing road accident in Genoa,Marceddu A.,2024-05-31,48,131-138,10.5194/isprs-archives-XLVIII-4-W10-2024-131-2024,SCOPUS_ID:85196747849
129,Spatial and Temporal Analysis of Road Traffic Accidents in Major Californian Cities Using a Geographic Information System,Alsahfi T.,2024-05-01,13,,10.3390/ijgi13050157,SCOPUS_ID:85194142228
130,Predicting black ice-related accidents with probabilistic modeling using GIS-based Monte Carlo simulation,Hong S.B.,2024-05-01,19,,10.1371/journal.pone.0303605,SCOPUS_ID:85194129312
131,Refining a crash risk framework for urban bus safety assessment: Evidence from Sardinia (Italy),Barabino B.,2024-05-01,245,,10.1016/j.ress.2024.110003,SCOPUS_ID:85185552831
132,"Spatiotemporal Analysis of Property Damage-only Accident Hotspots Using GIS in Sharjah, UAE",Obaid L.,2024-04-01,18,322-333,10.14525/JJCE.v18i2.13,SCOPUS_ID:85191968245
133,The Effect of the COVID-19 Pandemic on the Distribution of Traffic Accident Hotspots in New York City,Zhang H.,2024-04-01,16,,10.3390/su16083440,SCOPUS_ID:85191378267
134,Analyzing urban crash incidents: An advanced endogenous approach using spatiotemporal weights matrix,Mohammadi R.,2024-04-01,28,368-410,10.1111/tgis.13138,SCOPUS_ID:85190300331
135,Geospatial Analysis for Identifying Blackspots on National and Rural Highways in Thailand,Sae-Ngow P.,2024-04-01,20,29-42,10.52939/ijg.v20i4.3147,SCOPUS_ID:85193215016
136,Measuring cyclists’ subjective perceptions of the street riding environment using K-means SMOTE-RF model and street view imagery,Zeng Q.,2024-04-01,128,,10.1016/j.jag.2024.103739,SCOPUS_ID:85186695480
137,The Role of Road Elements in Providing a Safe Environment for Pedestrians,Ghafel A.H.,2024-03-08,3092,,10.1063/5.0199832,SCOPUS_ID:85188295820
138,GIS-Based Spatial Analysis Model for Assessing Impact and Cumulative Risk in Road Traffic Accidents via Analytic Hierarchy Process (AHP)—Case Study: Romania,Bilașco Ș.,2024-03-01,14,,10.3390/app14062643,SCOPUS_ID:85192479882
139,Building Information Modeling Uses and Complementary Technologies in Road Projects: A Systematic Review,Castañeda K.,2024-03-01,14,,10.3390/buildings14030563,SCOPUS_ID:85188819440
140,Spatio-temporal distribution and evolution of the Tujia traditional settlements in China,Li Y.,2024-03-01,19,,10.1371/journal.pone.0299073,SCOPUS_ID:85187668334
141,A Profiles of Motorcycle Accident Mortality and Risk Behavior in Thai Children,Chiangkhong A.,2024-03-01,20,54-63,10.52939/ijg.v20i3.3133,SCOPUS_ID:85192994038
142,"Identification and analysis of accident black spots using Geographic Information System (GIS): A study on Kushtia-Jhenaidah national highway (N704), Bangladesh",Khatun M.S.,2024-02-15,10,,10.1016/j.heliyon.2024.e25952,SCOPUS_ID:85184780409
143,Safety performance analysis of horizontal curves in urban areas,Bejleri I.,2024-02-01,195,,10.1016/j.aap.2023.107402,SCOPUS_ID:85179123862
144,Speeding behavior among teenage drivers during the learner and early independent driving stage: A case study approach,Chang C.H.,2024-02-01,88,103-110,10.1016/j.jsr.2023.10.013,SCOPUS_ID:85177049364
145,"Mapping the relationship between traffic accidents, road network configuration, and urban land use",Iranmanesh A.,2024-01-01,31,672-685,10.1080/17457300.2024.2409638,SCOPUS_ID:85205216901
146,Spatial-temporal and trend analysis of traffic accidents in AP Vojvodina (North Serbia),Kričković E.,2024-01-01,16,,10.1515/geo-2022-0630,SCOPUS_ID:85190546154
147,"Navigating Road Safety and Equity: A GIS Analysis of Crash Data in Atlanta, GA",Sadeghvaziri E.,2024-01-01,,271-280,,SCOPUS_ID:85197309042
148,"Evaluating Naive Bayes Classifiers for Traffic Crash Prediction in Rome, Italy: A Comparative Examination",El Ferouali S.,2024-01-01,861 LNNS,220-233,10.1007/978-3-031-71426-9_18,SCOPUS_ID:85210886711
149,Spatio-Temporal Patterns Analysis of Road Accidents in Butuan City Using Geographic Information System (GIS),Jamelo J.V.,2024-01-01,10,552-556,10.5109/7323315,SCOPUS_ID:85213382688
