id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
34,Examination of General Motors Super Cruise system field effects using state police report crash data,Leslie A.J.,2025-02-01,92,207-216,10.1016/j.jsr.2024.11.013,SCOPUS_ID:85211188609
35,OPTIMIZING ROAD SAFETY: THE ROLE OF GEOGRAPHIC INFORMATION SYSTEMS (GIS) IN TRAFFIC ACCIDENT ANALYSIS AND PREDICTION,Alfaras M.S.,2025-01-01,7,33-42,10.24874/PES07.01.005,SCOPUS_ID:105000049768
523,Identifying optimal sites for static speed cameras in New Zealand,Scott N.,2017-01-01,1913,25-30,,SCOPUS_ID:85029291740
36,Application of GIS in road safety analysis: A case study of NH66 corridor in Kollam,Zakeer S.,2025-01-01,17,683-699,10.1080/19439962.2024.2447990,SCOPUS_ID:85214707952
37,Predictive Analysis of Road Accidents in Casablanca: A Machine Learning Approach,Hammoumi L.,2025-01-01,,69-80,10.1007/978-3-031-86654-8_6,SCOPUS_ID:105003238592
38,Large-scale Geographic Information System-based Vulnerability Assessment of Black-ice-related Expressway Accidents Using Entropy Weighting,Hong S.B.,2025-01-01,37,4047-4070,10.18494/SAM5731,SCOPUS_ID:105017954457
39,Identification and Ranking of High-Risk Road Segments and Intrersections in the Municipality of Bačka Palanka,Matović B.,2025-01-01,91,806-813,10.1016/j.trpro.2025.10.103,SCOPUS_ID:105023385542
40,Exploring Road Traffic Accidents Hotspots Using Clustering Algorithms and GIS-Based Spatial Analysis,Kamh H.,2025-01-01,13,60944-60954,10.1109/ACCESS.2024.3443245,SCOPUS_ID:105003003917
41,Investigating Geometric Design Characteristics and Crash Rates of Roundabouts in Thailand,Yaibok C.,2025-01-01,726 LNCE,123-134,10.1007/978-981-95-0090-1_17,SCOPUS_ID:105020014663
42,Examining Geographic Disparities in Fatal Automobile Accidents Across Kuwait Using GIS,Alnasrallah M.,2025-01-01,11,198-209,10.1080/23754931.2024.2410856,SCOPUS_ID:85207837661
43,"Enhancing road safety on Tacloban Bypass Road, Philippines: A GIS-based risk assessment",Entatano H.M.C.,2025-01-01,18,102-115,10.54645/2024181RAI-34,SCOPUS_ID:105005269267
44,APPLICATION OF FUZZY-AHP IN GIS-BASED ANALYSIS FOR ROAD SAFETY INDEX MEASUREMENT,Ghany N.M.A.,2025-01-01,23,205-219,10.21837/pm.v23i36.1713,SCOPUS_ID:105005509886
45,"Effective Railway Infrastructure Planning Using GIS for Data Mapping and Analysis: Case Study Level Crossings in Zagreb, Croatia",Grabušić S.,2025-01-01,Part F155,419-427,10.1007/978-3-031-82714-3_30,SCOPUS_ID:105000676653
46,"Exploring hotspots of traffic accidents in Chiniot-Sargodha Road, Punjab, Pakistan",Ashraf T.,2025-01-01,,,10.1007/s10668-025-05996-w,SCOPUS_ID:85217441536
47,An integrated approach for urban road safety analysis,Pinna M.,2025-01-01,90,702-709,10.1016/j.trpro.2025.06.089,SCOPUS_ID:105010339344
48,"Implementing logistics technologies to optimize road transport flows: Urban planning, traffic capacity, and safety",Sarkisian H.,2025-01-01,9,384-394,10.55214/25768484.v9i2.4492,SCOPUS_ID:85217477114
49,Road crash analysis and countermeasures on hilly roads in a developing country using iRAP,Kamalasekar A.,2025-01-01,30,496-502,10.1080/13588265.2025.2469982,SCOPUS_ID:86000235389
50,"International Conference on Innovative Discoveries and Emerging Advancements in Applied Sciences, iDEAAS 2024",,2025-01-01,,,,SCOPUS_ID:105008762390
51,Impact of ADAS on Road Crashes: An Interurban Highway Case Study,Thakur D.S.,2025-01-01,,,10.1007/s13177-025-00542-4,SCOPUS_ID:105019086680
52,Geoinformation Modeling of Traffic Accident Concentration Areas in a Settlement,Korniienko I.,2025-01-01,1391 LNNS,249-261,10.1007/978-3-031-90735-7_20,SCOPUS_ID:105004650780
53,Geospatial and econometric approaches or older driver safety: Analysis of crash injury severity of regional highways,Xiao D.,2025-01-01,20,,10.1371/journal.pone.0307927,SCOPUS_ID:85216329662
54,"Identification and Prioritization of Accident Blackspots in Surat, India, Using Geographical Information Systems",Mahajan M.,2025-01-01,655,253-267,10.1007/978-981-96-8118-1_17,SCOPUS_ID:105021832265
55,Optimal Allocation Model for Maritime Emergency Resource Considering the Spatial Correlation between Accident Hotspots,Hu S.,2025-01-01,2679,1342-1363,10.1177/03611981241255024,SCOPUS_ID:105002264578
56,Efficient framework for Blackspot analysis and re-route selection using RBLMCN and GPWBWO,Singh N.,2025-01-01,18,,10.1007/s12145-024-01649-0,SCOPUS_ID:85217655588
57,An Advanced Approach Toward Pedestrian Safety Analysis and Prediction: Advances in Multisensor Data Fusion and GIS Techniques,Tang J.,2025-01-01,18,15185-15197,10.1109/JSTARS.2025.3578536,SCOPUS_ID:105008014696
58,The Technological Aspect of Digitalizing Traffic Management in Settlements under Martial Law and During Post-War Reconstruction,Verenych O.,2025-01-01,4023,188-199,,SCOPUS_ID:105017717995
59,A Cycling Route Directness tool for suburbs in Cape Town: An assessment of connectivity of Cape Town's bicycle lane network,Liphoto P.,2025-01-01,89,467-482,10.1016/j.trpro.2025.05.075,SCOPUS_ID:105009795354
60,A new data-driven model for vehicle and pedestrian safety: statistical approach based on spatial decision-making,Kabakuş N.,2025-01-01,32,439-459,10.1080/17457300.2025.2537683,SCOPUS_ID:105012423371
61,"GIS-Based, Machine Learning Approach for Model Inventory Roadway Element Surface Type Classification from Aerial Imagery",Taylor S.,2025-01-01,,,10.1177/03611981251357935,SCOPUS_ID:105016746921
62,"Spatial database creation and spatial analysis of road traffic crashes in the Ashanti region, Ghana",Asamoah E.A.,2025-01-01,3,,10.1016/j.aftran.2025.100041,SCOPUS_ID:105014965465
63,The effect of traffic patterns and COVID-19 on accident hotspots in Turkey,Şenol H.İ.,2025-01-01,,,10.1080/14498596.2025.2592742,SCOPUS_ID:105023492270
64,Feasibility of Geothermal Energy for Bridge Deicing and Deck Cooling,McNamara G.,2025-01-01,2025-March,310-319,10.1061/9780784486009.032,SCOPUS_ID:86000553166
65,Older Driver Safety: Impact of Demographic Factors on Crash Frequency and Severity,Islam S.,2025-01-01,,171-182,10.1061/9780784486191.015,SCOPUS_ID:105010174088
66,Spatial Risk Assessment Model for the Transport of Dangerous Goods by Road,Hluska P.,2025-01-01,,,10.1109/SCSP65598.2025.11037700,SCOPUS_ID:105011590609
67,"A linear tessellation model for the identification of “food desert”: A case study of Shanghai, China",Wang L.,2025-01-01,20,,10.1371/journal.pone.0317003,SCOPUS_ID:85216328912
68,Analysis of trajectory transection rate on four-lane divided rural highway curves,Sharma V.K.,2025-01-01,26,739-747,10.1080/15389588.2025.2450710,SCOPUS_ID:85216274443
69,Linear infrastructure and associated wildlife accidents create an ecological trap for an apex predator and scavenger,Singh N.J.,2024-12-10,955,,10.1016/j.scitotenv.2024.176934,SCOPUS_ID:85207803524
70,A spatial autocorrelation analysis of road traffic accidents by severity using Moran’s I spatial statistics: a study from Nepal 2019–2022,Mahato R.K.,2024-12-01,24,,10.1186/s12889-024-20586-7,SCOPUS_ID:85208739370
71,Identifying emerging hot spots of road traffic injury severity using spatiotemporal methods: longitudinal analyses on major roads in Ghana from 2005 to 2020,Mesic A.,2024-12-01,24,,10.1186/s12889-024-18915-x,SCOPUS_ID:85196070357
72,Exploring factors influencing pedestrian accident severity: a multi-source study in the city of Berlin,Kopsacheilis A.,2024-12-01,16,,10.1186/s12544-024-00686-6,SCOPUS_ID:85209773339
805,Accident reconstruction via digital close-range photogrammetry,Fraser C.,2006-12-01,1,371-377,,SCOPUS_ID:84869049778
73,GIS-based intelligent planning approach of child-friendly pedestrian pathway to promote a child-friendly city,Fang K.,2024-12-01,14,,10.1038/s41598-024-58712-5,SCOPUS_ID:85189793396
74,Safety analysis of motorcyclists’ overtaking maneuvers,Bella F.,2024-12-01,208,,10.1016/j.aap.2024.107809,SCOPUS_ID:85206085660
75,Advancing Sustainable Transportation Equity for Older Adults: A Geospatial Analysis of Mobility Gaps in Florida,Noh S.,2024-11-01,16,,10.3390/su162210013,SCOPUS_ID:85210597017
76,Effect of spatial relationship between curves on crash severity at horizontal curves in a mountainous terrain,Awasthi D.,2024-10-01,206,,10.1016/j.aap.2024.107714,SCOPUS_ID:85198331917
77,Analyzing Road Traffic Incident Hotspots Using Cluster Analysis in Thanh Hoa Province of Vietnam,Ha L.T.,2024-09-01,20,16-26,10.52939/ijg.v20i9.3537,SCOPUS_ID:85206922057
78,"A Geospatial Analysis of Motorcycle Accident Risk Factors in Khon Kaen Municipality, Thailand: Examining the Chain of Survival and Potential Strategies",Tippayanate N.,2024-09-01,20,71-82,10.52939/ijg.v20i9.3547,SCOPUS_ID:85207394830
79,"Reliability Analysis for Horizontal Curves with Crashes: Case Study in New Delhi, India",Rankavat S.,2024-09-01,150,,10.1061/JTEPBS.TEENG-8045,SCOPUS_ID:85196745306
80,Explainable AI-driven high-fidelity IAQ prediction (HiFi-IAQ) model for subway stations: Spatiotemporal outdoor air quality interpolation using geographic data,Kim S.Y.,2024-09-01,263,,10.1016/j.buildenv.2024.111906,SCOPUS_ID:85200208528
81,Two Decades of Geospatial Evolution: Tracing the Analytical Journey towards Data-Driven Road Crash Prevention,Soltani A.,2024-09-01,17,1301-1334,10.1007/s12061-024-09587-6,SCOPUS_ID:85197314939
82,Development of Motorway Horizontal Alignment Databases for Accurate Accident Prediction Models,De Santos-Berbel C.,2024-09-01,16,,10.3390/su16177296,SCOPUS_ID:85204114773
83,Development of an algorithm for analysis of routes: Case studies using novice and older drivers,Zhu S.,2024-09-01,90,319-332,10.1016/j.jsr.2024.07.003,SCOPUS_ID:85199801173
84,"Built for movement: Neighborhoods and adolescent physical activity behaviors, and the moderating role of socioeconomic position and gender",Klomsten Andersen O.,2024-09-01,89,,10.1016/j.healthplace.2024.103313,SCOPUS_ID:85198726486
85,Prediction and interpretive of motor vehicle traffic crashes severity based on random forest optimized by meta-heuristic algorithm,Wang X.,2024-08-30,10,,10.1016/j.heliyon.2024.e35595,SCOPUS_ID:85200811390
86,Traffic jam by GPS: A systematic analysis of the negative social externalities of large-scale navigation technologies,Schade E.,2024-08-01,19,,10.1371/journal.pone.0308260,SCOPUS_ID:85200790816
87,Global trends and hotspots related to whiplash injury: A visualization study,He Y.,2024-07-19,103,e38777,10.1097/MD.0000000000038777,SCOPUS_ID:85199161721
88,NetPointLib: Library for Large-Scale Spatial Network Point Data Fusion and Analysis,Kang Y.,2024-07-17,,,10.1145/3626203.3670615,SCOPUS_ID:85200410367
89,"Performance—Based Route Selection for Mountainous Highways: A Numerical Approach to Addressing Safety, Hydrological, and Geological Aspects",Said D.,2024-07-01,14,,10.3390/app14135844,SCOPUS_ID:85198421766
90,"Effect of 20 mph speed limits on traffic injuries in Edinburgh, UK: A natural experiment and modelling study",Kokka K.,2024-06-10,78,437-443,10.1136/jech-2023-221612,SCOPUS_ID:85193542401
91,Safety on Jordan's highways: A GIS-Based approach to identifying road accident hotspots,Sababhi S.,2024-06-01,89,,10.1007/s10708-024-11115-5,SCOPUS_ID:85192533995
92,Analysis of Road Traffic Accidents in Dense Cities: Geotech Transport and ArcGIS,Aati K.,2024-06-01,16,,10.1016/j.treng.2024.100256,SCOPUS_ID:85195019147
93,Utilizing GIS and Machine Learning for Traffic Accident Prediction in Urban Environment,Khan A.A.,2024-06-01,10,1922-1935,10.28991/CEJ-2024-010-06-013,SCOPUS_ID:85200656081
94,Geospatial-based decision support system for prioritizing road segments for maintenance and rehabilitation,Pereira H.d.M.,2024-06-01,16,,10.1016/j.cstp.2024.101170,SCOPUS_ID:85187721586
95,From sky to road: Incorporating the satellite imagery into analysis of freight truck-related crash factors,Yu C.,2024-06-01,200,,10.1016/j.aap.2024.107491,SCOPUS_ID:85187789122
96,Spatial and Temporal Analysis of Road Traffic Accidents in Major Californian Cities Using a Geographic Information System,Alsahfi T.,2024-05-01,13,,10.3390/ijgi13050157,SCOPUS_ID:85194142228
97,Predicting black ice-related accidents with probabilistic modeling using GIS-based Monte Carlo simulation,Hong S.B.,2024-05-01,19,,10.1371/journal.pone.0303605,SCOPUS_ID:85194129312
98,"Spatiotemporal Analysis of Property Damage-only Accident Hotspots Using GIS in Sharjah, UAE",Obaid L.,2024-04-01,18,322-333,10.14525/JJCE.v18i2.13,SCOPUS_ID:85191968245
99,The Effect of the COVID-19 Pandemic on the Distribution of Traffic Accident Hotspots in New York City,Zhang H.,2024-04-01,16,,10.3390/su16083440,SCOPUS_ID:85191378267
100,Analyzing urban crash incidents: An advanced endogenous approach using spatiotemporal weights matrix,Mohammadi R.,2024-04-01,28,368-410,10.1111/tgis.13138,SCOPUS_ID:85190300331
101,Geospatial Analysis for Identifying Blackspots on National and Rural Highways in Thailand,Sae-Ngow P.,2024-04-01,20,29-42,10.52939/ijg.v20i4.3147,SCOPUS_ID:85193215016
102,GIS-Based Spatial Analysis Model for Assessing Impact and Cumulative Risk in Road Traffic Accidents via Analytic Hierarchy Process (AHP)—Case Study: Romania,Bilașco Ș.,2024-03-01,14,,10.3390/app14062643,SCOPUS_ID:85192479882
103,Building Information Modeling Uses and Complementary Technologies in Road Projects: A Systematic Review,Castañeda K.,2024-03-01,14,,10.3390/buildings14030563,SCOPUS_ID:85188819440
104,Spatio-temporal distribution and evolution of the Tujia traditional settlements in China,Li Y.,2024-03-01,19,,10.1371/journal.pone.0299073,SCOPUS_ID:85187668334
105,A Profiles of Motorcycle Accident Mortality and Risk Behavior in Thai Children,Chiangkhong A.,2024-03-01,20,54-63,10.52939/ijg.v20i3.3133,SCOPUS_ID:85192994038
106,"Identification and analysis of accident black spots using Geographic Information System (GIS): A study on Kushtia-Jhenaidah national highway (N704), Bangladesh",Khatun M.S.,2024-02-15,10,,10.1016/j.heliyon.2024.e25952,SCOPUS_ID:85184780409
107,Safety performance analysis of horizontal curves in urban areas,Bejleri I.,2024-02-01,195,,10.1016/j.aap.2023.107402,SCOPUS_ID:85179123862
108,Spatial-temporal and trend analysis of traffic accidents in AP Vojvodina (North Serbia),Kričković E.,2024-01-01,16,,10.1515/geo-2022-0630,SCOPUS_ID:85190546154
109,"Mapping the relationship between traffic accidents, road network configuration, and urban land use",Iranmanesh A.,2024-01-01,31,672-685,10.1080/17457300.2024.2409638,SCOPUS_ID:85205216901
110,"Navigating Road Safety and Equity: A GIS Analysis of Crash Data in Atlanta, GA",Sadeghvaziri E.,2024-01-01,,271-280,,SCOPUS_ID:85197309042
111,Spatio-Temporal Patterns Analysis of Road Accidents in Butuan City Using Geographic Information System (GIS),Jamelo J.V.,2024-01-01,10,552-556,10.5109/7323315,SCOPUS_ID:85213382688
112,"Spatial Analysis to Determine Black Spot Area in Kulon Progo Regency, Yogyakarta, Indonesia",Pratama W.A.,2024-01-01,1294,,10.1088/1755-1315/1294/1/012016,SCOPUS_ID:85185779932
113,GEOINFORMATION METHOD FOR IDENTIFYING AND ANALYZING AREAS OF CONCENTRATION OF TRAFFIC ACCIDENTS,Izrailev L.A.,2024-01-01,30,445-455,10.35595/2414-9179-2024-2-30-445-455,SCOPUS_ID:85212411117
114,Road Traffic Incident Detection and Management Using Image Analysis for Chennai City,Chella Gifta C.,2024-01-01,,,10.1109/ICSCAN62807.2024.10894379,SCOPUS_ID:105000241685
115,Exploring the Factors Influencing Traffic Accidents: An Analysis of Black Spots and Decision Tree for Injury Severity,Abdullah P.,2024-01-01,52,33-39,10.3311/PPtr.22392,SCOPUS_ID:85181174787
116,A Unified Approach with IoT Vehicle Monitoring: Revolutionizing Road Safety,Ali U.,2024-01-01,,279-283,10.1109/SoutheastCon52093.2024.10500180,SCOPUS_ID:85191719824
117,"Using Crowdsourced Data to Assess Safety in Developing Countries: The Case Study of Eastern Cairo, Egypt",Farrag M.A.,2024-01-01,8,,10.55329/yzsq3960,SCOPUS_ID:105018693707
118,Geographic Information System And Machine Learning-Based Expressway Accident Modelling,Dilshara M.K.H.,2024-01-01,,,,SCOPUS_ID:85217759363
119,The Fuzzy Analysis of Western Windfarm Transportation Safety,Hong-Yi J.,2024-01-01,63,339-348,10.3233/ATDE241208,SCOPUS_ID:85215513921
120,A GIS-Based Approach to Enhance Safety and Accessibility of Shared Mobility Services,D’Orso G.,2024-01-01,14825 LNCS,57-72,10.1007/978-3-031-65343-8_4,SCOPUS_ID:85200943205
121,"Road Traffic Accidents (RTAs) in Bahawalpur City, Pakistan: A Comparative Injury Analysis",Mohsin M.,2024-01-01,67,57-64,,SCOPUS_ID:85186873538
122,"SPATIAL ANALYSIS OF ROAD TRAFFIC ACCIDENT HOTSPOTS AND PATTERNS IN MUSCAT, OMAN: AN EXPLORATORY RISK MANAGEMENT ASSESSMENT",Alhajri B.,2024-01-01,22,74-89,10.21837/pm.v22i34.1614,SCOPUS_ID:85210931161
123,Contribution of Geomatic in the improvement of road traffic in Algeria (Oran),Adjlout S.,2024-01-01,,,10.1109/LOGISTIQUA61063.2024.10571525,SCOPUS_ID:85198103202
124,"Proceedings of the 2024 Conference of Young Researchers in Electrical and Electronic Engineering, ElCon 2024",,2024-01-01,,,,SCOPUS_ID:85189951151
125,Traffic modeling and accidental data analysis using GIS: A Review,Nayak A.,2024-01-01,1327,,10.1088/1755-1315/1327/1/012028,SCOPUS_ID:85194072533
126,Geospatial analysis of injury severity on major roads in Ghana (2017–2020): implications for targeted injury prevention and control initiatives,Mesic A.,2024-01-01,,,10.1136/ip-2024-045270,SCOPUS_ID:85204032343
127,Smart Fine Management System for Detecting and Predicting Traffic Violations in Sri Lanka,Rathnayaka R.P.M.,2024-01-01,,340-345,10.1109/IEMCON62851.2024.11093536,SCOPUS_ID:105013687434
128,Identifying spatio-temporal pattern of electric vehicles involved traffic accidents,Zhuang Y.,2024-01-01,16,1448-1468,10.1080/19439962.2024.2342478,SCOPUS_ID:85190409244
129,"6th International Conference on Advances in Civil Engineering, ICACE 2022",,2024-01-01,368,,,SCOPUS_ID:85184122763
130,Baseline vulnerable road user injury risk in multiple U.S. dense urban driving environments,Campolettano E.T.,2024-01-01,25,S94-S104,10.1080/15389588.2024.2364050,SCOPUS_ID:85204486513
131,"Indexing the Maintenance Priority of Road Safety Barriers in Urban and Peri-Urban Contexts: Application of a Ranking Methodology in Bologna, Italy",Nalin A.,2023-12-01,8,,10.3390/infrastructures8120181,SCOPUS_ID:85180723805
132,Deep transfer learning-based anomaly detection for cycling safety,Yaqoob S.,2023-12-01,87,122-131,10.1016/j.jsr.2023.09.010,SCOPUS_ID:85173825650
133,Development and Implementation of a GIS-Based Active Route Visualization Tool to Facilitate Equitable Planning for Walking and Cycling Routes in Small Communities,Cordero F.,2023-12-01,2677,795-805,10.1177/03611981231170006,SCOPUS_ID:85176750801
134,How do people perceive driving risks in small towns? A case study in Central Texas,Li X.,2023-12-01,193,,10.1016/j.aap.2023.107285,SCOPUS_ID:85171323365
135,Identification of hotspot areas for traffic accidents and analyzing drivers’ behaviors and road accidents,Alkaabi K.,2023-11-01,22,,10.1016/j.trip.2023.100929,SCOPUS_ID:85173915815
136,Spatial patterns and characteristics of global piracy analyzed using a geographic information system,Fan H.,2023-11-01,157,,10.1016/j.marpol.2023.105816,SCOPUS_ID:85170672346
137,Managing Transitions to Autonomous and Electric Vehicles: Scientometric and Bibliometric Review,Todorovic M.,2023-11-01,14,,10.3390/wevj14110314,SCOPUS_ID:85178133792
138,"A GIS Approach for Analysis of Traffic Accident Hotspots in Abha and Bisha Cities, Saudi Arabia",Abuhasel K.A.,2023-10-01,15,,10.3390/su151914112,SCOPUS_ID:85174201667
139,"Untapped potential of commercial drivers in providing post-crash care to road traffic accident victims: A cross-sectional study from fast urbanizing city of Jodhpur, India",Rustagi N.,2023-10-01,14,629-636,10.25259/JNRP_145_2023,SCOPUS_ID:85176787594
140,Investigation of horizontal alignment data extraction methodologies in terms of cost and time,Atif M.,2023-09-14,177,504-526,10.1680/jtran.23.00044,SCOPUS_ID:85172359101
141,Processing Traffic Jam in Al-Sadrain Intersection in the Holy City of Najaf,Bedewy B.A.,2023-09-13,427,,10.1051/e3sconf/202342703021,SCOPUS_ID:85174199674
142,Identification of accident hotspots from miyapur to punjagutta in hyderabad using QGIS,Ravinder R.,2023-09-05,2754,,10.1063/5.0167037,SCOPUS_ID:85176775583
143,Exploring the Robustness of Alternative Cluster Detection and the Threshold Distance Method for Crash Hot Spot Analysis: A Study on Vulnerable Road Users,Habib M.F.,2023-09-01,9,,10.3390/safety9030057,SCOPUS_ID:85172248699
144,Using GIS model to investigate sustainable irrigation techniques from wastewater,Al-Sharify Z.T.,2023-07-14,2787,,10.1063/5.0150147,SCOPUS_ID:85176810036
145,"Pedestrian Road Traffic Accidents in Metropolitan Areas: GIS-Based Prediction Modelling of Cases in Mashhad, Iran",Mohammadi A.,2023-07-01,15,,10.3390/su151310576,SCOPUS_ID:85165093382
146,Developing a Geospatial Safety Analysis Tool: A Systematic Approach to Identify Safety-Critical Horizontal Curve Segments and Hazardous Contributing Factors,Ryan A.,2023-07-01,149,,10.1061/JTEPBS.TEENG-7258,SCOPUS_ID:85158819531
147,GIS-based spatiotemporal analysis for road traffic crashes; in support of sustainable transportation Planning,Mohammed S.,2023-07-01,20,,10.1016/j.trip.2023.100836,SCOPUS_ID:85159627976
148,Spatial modeling and analysis approach for ship-encounters dynamic spatial–temporal domain,Liu Z.,2023-06-15,278,,10.1016/j.oceaneng.2023.114373,SCOPUS_ID:85153503633
149,"Using parallel geocoding to analyse the spatial characteristics of road traffic injury occurrences across Lagos, Nigeria",Mehta A.,2023-05-22,8,,10.1136/bmjgh-2023-012315,SCOPUS_ID:85161539203
