id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
15,A Mutual Distillation Network for single-channel EEG-based driver fatigue detection,Guo Y.,2026-01-15,257,,10.1016/j.measurement.2025.118644,SCOPUS_ID:105013483512
16,An intelligent in-vehicle drunk driving prediction system based on e-nose assisted multi-signal fusion technology,Xu Y.,2026-01-15,447,,10.1016/j.snb.2025.138852,SCOPUS_ID:105017845385
17,Mathematical programming models to recommend response plans for traffic incident management,Koronakos G.,2026-01-01,26,,10.1007/s12351-025-00993-3,SCOPUS_ID:105021092351
18,Do visual attributes of streetscapes affect car crashes? Applications of computer vision techniques and Machine learning,Park J.,2026-01-01,42,,10.1016/j.tbs.2025.101153,SCOPUS_ID:105018630003
19,Road Safety in Low- and Middle-Income Countries – Analysis and Recommendations,Erdelean I.,2026-01-01,Part F903,182-187,10.1007/978-3-031-88974-5_26,SCOPUS_ID:105015317581
20,Mapping Risk Factors to Build Inclusive Roads: A Systematic Diagnosis for Enhancing Vulnerable Users and Persons with Reduced Mobility Safety,Maestroni D.,2026-01-01,15898 LNCS,87-104,10.1007/978-3-031-97657-5_6,SCOPUS_ID:105010822127
21,Integrating Facial Indicators for Enhanced Road Safety by Using Deep Learning Models,Murthy K.V.S.S.R.,2026-01-01,1623 LNNS,151-163,10.1007/978-3-032-05120-2_14,SCOPUS_ID:105021826282
22,Pedestrian Behavior and Safety Perceptions Among University Students at Signalized Crosswalks,Bouhouras E.,2026-01-01,15892 LNCS,81-100,10.1007/978-3-031-97638-4_6,SCOPUS_ID:105010832542
23,Using Safety Performance Indicators to Support and Monitor Road Safety Policies – The Role of Trendline,Van den Berghe W.,2026-01-01,Part F903,323-329,10.1007/978-3-031-88974-5_47,SCOPUS_ID:105015589758
24,Criminal Liability of Legal Persons Arising from the Use of Autonomous Vehicles: A Comparative Study,Alkhawatreh A.,2026-01-01,594,2609-2619,10.1007/978-3-031-89771-9_186,SCOPUS_ID:105021368740
25,Seasonal instability indeterminants of vulnerable road user crashes: a partially temporally constrained modeling approach,Abdulrazaq M.A.,2026-01-01,224,,10.1016/j.aap.2025.108277,SCOPUS_ID:105019957118
26,Developing Driver Assistance Systems: Combating Dizziness and Stress for Safer Roads,Yassir N.,2026-01-01,1584 LNNS,722-728,10.1007/978-3-032-01536-5_108,SCOPUS_ID:105020252576
27,Acceptance of autonomous shuttle among Indian users: a UTAUT model analysis,Singh A.,2026-01-01,116,,10.1016/j.trf.2025.103376,SCOPUS_ID:105016697074
28,AI Based Smart Traffic Law Enforcement System,Shelote S.,2026-01-01,1469 LNNS,313-328,10.1007/978-981-96-7807-5_27,SCOPUS_ID:105020262931
29,Early identification of high-risk older two-wheeler riders: A dual-sample approach for 30-day mortality prediction,Hsu M.C.,2026-01-01,224,,10.1016/j.aap.2025.108298,SCOPUS_ID:105020010804
30,"What Are the Risky Behaviors of Residents When Driving? And Do Stress, Mental Fatigue, and Anxiety Affect Them?",Do N.C.M.,2026-01-01,747 LNCE,587-595,10.1007/978-3-032-04645-1_68,SCOPUS_ID:105023273958
31,External Human-Machine Interaction Design Principles and Supporting Technologies for Autonomous Vehicles,Wei H.,2026-01-01,15955 LNCS,412-422,10.1007/978-3-032-02018-5_30,SCOPUS_ID:105014731808
32,Quit playing games with our lives: Layoffs predict road traffic fatalities,Gruda D.,2026-01-01,224,,10.1016/j.aap.2025.108302,SCOPUS_ID:105020807291
33,Analyse the moral dilemma facing autonomous vehicles with mixed logit model,Zhu S.,2026-01-01,42,,10.1016/j.tbs.2025.101131,SCOPUS_ID:105016240105
34,The Influence of Health Conditions and Psychoactive Substances on the Intention to Use Metro,Nguyen X.L.,2026-01-01,747 LNCE,597-604,10.1007/978-3-032-04645-1_69,SCOPUS_ID:105023275211
35,AI-Driven System for Detecting High-Risk Traffic Violations Using YOLOv5m and CNN,Rebah H.B.,2026-01-01,1584 LNNS,30-36,10.1007/978-3-032-01536-5_5,SCOPUS_ID:105020258003
36,Integrating criminal offense prevention into road traffic safety: A criminological and empirical assessment,Nechypailo V.,2026-01-01,8,,10.31893/multiscience.2026129,SCOPUS_ID:105015495359
2929,Sustainability aspects and indicators in mobility,Fasi C.,2023-09-13,,62-69,10.1145/3603304.3605912,SCOPUS_ID:85174955102
37,Utilizing Object Detection and Lane Assistance to Optimize Visibility in Foggy Conditions: A Review,Kaleru A.,2026-01-01,1459 LNNS,465-475,10.1007/978-981-96-7505-0_36,SCOPUS_ID:105020238725
38,"Decoding acceptance of driver monitoring systems: Evaluating alternative measurement models, cross-country variations, and behavioural intention",Öztürk İ.,2026-01-01,116,,10.1016/j.trf.2025.103384,SCOPUS_ID:105017670028
39,Evaluation of THC-induced neurotoxicity via oxidative stress in undifferentiated SH-SY5Y cells,Sanz-Pérez A.,2026-01-01,121,,10.1016/j.etap.2025.104891,SCOPUS_ID:105024247880
40,"Exploring Vehicular Ad-Hoc Networks: Evaluating Challenges, Applications, and Future Scope in Vehicular Ad-Hoc Networks",Sharma S.,2026-01-01,1477 LNNS,423-434,10.1007/978-981-96-8639-1_35,SCOPUS_ID:105020729677
41,Regulation of Artificial Intelligence in the Transportation System: A Systematic Review,Arias R.,2026-01-01,1564 LNNS,392-403,10.1007/978-3-032-04581-2_28,SCOPUS_ID:105021831370
42,Investigation of the severity of maritime accidents considering the interaction between human factors and operating conditions: A case study on collision accidents in China,Ma L.,2026-01-01,265,,10.1016/j.ress.2025.111533,SCOPUS_ID:105012836064
43,Thirty years of research on traffic safety and crash prevention for cruising and ride-hailing taxis: A bibliometric review,Wang Y.,2026-01-01,224,,10.1016/j.aap.2025.108301,SCOPUS_ID:105020776535
44,Development of a Decision Support Tool for Safety in Transit Assessment at Stations: A Case Study of Bangkok's Suburban Rail Stations,Sripathomswat K.,2026-01-01,2540 CCIS,25-34,10.1007/978-3-031-99353-4_3,SCOPUS_ID:105015742167
45,COFACY: From Behaviour to Cycling Accident Factor,Aupetit S.,2026-01-01,Part F903,110-116,10.1007/978-3-031-88974-5_17,SCOPUS_ID:105015336028
46,VANET’s Relay Vehicle Ranking for Critical Transit Events Message Transmission Using Analytical Hierarchy Process,Cardoso S.,2026-01-01,1514 LNNS,173-185,10.1007/978-3-031-97119-8_13,SCOPUS_ID:105023071959
47,Mining public perceptions of shared autonomous vehicles in China: Interpreting the temporal evolution of sentiment through urban heterogeneity,Xie A.A.,2026-01-01,203,,10.1016/j.tra.2025.104746,SCOPUS_ID:105020942177
48,The Manchester driving behavior questionnaire (DBQ) integrating health and technology factors: The DBQ 2025 update with translations in 11 languages,Harzand-Jadidi S.,2026-01-01,224,,10.1016/j.aap.2025.108278,SCOPUS_ID:105020789579
49,Technology-facilitated gender-based violence: Categorizing and understanding sexual abuse against women ridesharing drivers,Crowley J.E.,2026-01-01,114,,10.1016/j.wsif.2025.103197,SCOPUS_ID:105017100819
50,"A systematic PRISMA review of traffic crashes, risk factors, determinants of risk behaviors, and interventions among motorcycle taxi riders",Nambiza K.S.,2026-01-01,116,,10.1016/j.trf.2025.103438,SCOPUS_ID:105021998089
51,Intelligent traffic accident detection system in complex dynamic scenarios based on the dual-stream spatiotemporal-fusion model,Liu H.,2025-12-26,162,,10.1016/j.engappai.2025.112675,SCOPUS_ID:105019979346
52,Edge computing and server-based high-precision flood level classification system,Lu A.,2025-12-20,162,,10.1016/j.engappai.2025.112442,SCOPUS_ID:105017238155
53,Determining the Spatial and Temporal Distribution of Traffic Accidents Using GIS-based Data in Tabriz,Dianat I.,2025-12-01,20,219-232,10.18502/ijre.v20i4.18869,SCOPUS_ID:105013972142
54,National trends in road traffic injuries and fatalities in Saudi Arabia from 2000 to 2023,Alharbi R.J.,2025-12-01,15,,10.1038/s41598-025-15217-z,SCOPUS_ID:105023453902
55,Discrepancies in media reporting of fatal road crashes and official data in India,Ashutosh A.,2025-12-01,15,,10.1038/s41598-025-14010-2,SCOPUS_ID:105017618149
56,Road traffic accidents and its determinants among Kenyan households: analysis of the 2022 national health survey using multilevel modeling,Terefe B.,2025-12-01,25,,10.1186/s12889-025-23605-3,SCOPUS_ID:105010069121
57,Rising trend in traffic accident mortality in Iran after a decade of decline (2006–2022): time to raise the alarm,Taherian M.R.,2025-12-01,25,,10.1186/s12889-025-22905-y,SCOPUS_ID:105005399348
58,General framework of nonlinear factor interactions using bayesian networks for risk analysis applied to road safety and public health,Carrodano C.,2025-12-01,15,,10.1038/s41598-025-13572-5,SCOPUS_ID:105013348340
59,"Spatiotemporal modeling and mapping of traffic crashes using R programming and GIS: a case study of Bole sub city, Addis Ababa, Ethiopia",Haile M.N.,2025-12-01,15,,10.1038/s41598-025-19651-x,SCOPUS_ID:105019737994
60,The relationship between income level and road traffic deaths: an empirical analysis for 22 OECD countries,Bayraktar Y.,2025-12-01,25,,10.1186/s12889-025-23726-9,SCOPUS_ID:105013187932
61,The inequality in the burden of road traffic injuries among children aged 0-14 years in Iran: estimates from the global burden of disease study 2019,Goodarzi E.,2025-12-01,25,,10.1186/s12889-025-25186-7,SCOPUS_ID:105021803319
62,"Magnitude of mortality and associated factors among road traffic accident victim children admitted in East and West Gojjam Zone specialized public hospitals Northwest, Ethiopia",Taye A.,2025-12-01,25,,10.1186/s12887-024-05314-9,SCOPUS_ID:85218688206
63,Multi-view residual spatio-temporal topology adaptive graph convolutional network for urban road traffic accident prediction with multi-source risks,Wang R.,2025-12-01,28,,10.1016/j.array.2025.100617,SCOPUS_ID:105023711232
64,MATADOR: Multimodal traffic accident prediction enhanced by multi-source aggregated emotion recognition,Zhang S.,2025-12-01,124,,10.1016/j.inffus.2025.103335,SCOPUS_ID:105007042403
65,Uncertainty-aware traffic accident risk prediction via multi-view hypergraph contrastive learning,Zhang Y.,2025-12-01,124,,10.1016/j.inffus.2025.103331,SCOPUS_ID:105007090763
66,Prevalence of post-traumatic stress disorder and its associated factors among survivors of road traffic accidents in Kathmandu valley,Acharya A.,2025-12-01,25,,10.1186/s12889-025-24475-5,SCOPUS_ID:105017621273
67,A Computational Intelligence GNN–LSTM Framework for Spatiotemporal Prediction of Traffic Accident Severity in Smart Cities Using SHAP XAI,Alnowaiser K.,2025-12-01,18,,10.1007/s44196-025-01015-y,SCOPUS_ID:105019357148
68,Effect of age and driving experience on road sign comprehension: a systematic review and meta-analysis of two decades,Mustapha A.,2025-12-01,89,,10.1007/s00426-025-02207-z,SCOPUS_ID:105021067805
69,Do Transportation Network Companies (TNCs) improve or worsen road safety? Assessing crash impacts in San Francisco,Goyal V.S.,2025-12-01,95,171-179,10.1016/j.jsr.2025.09.013,SCOPUS_ID:105017508387
70,"Research Paper Mortality of Road Traffic Injured Patients Admitted to a Hospital in Isfahan, Iran, Using the GAP Scoring System",Atighechian G.,2025-12-01,10,115-122,10.32598/hdq.10.2.519.1,SCOPUS_ID:85218750675
71,Traffic accident severity prediction based on an enhanced MSCPO-XGBoost hybrid model,Chen F.,2025-12-01,15,,10.1038/s41598-025-00797-7,SCOPUS_ID:105010743982
72,Enhancing convolutional neural networks in electroencephalogram driver drowsiness detection using human inspired optimizers,Yadav A.,2025-12-01,15,,10.1038/s41598-025-93765-0,SCOPUS_ID:105001442510
73,Social impacts and road safety in intermodality: Case study of the Ayacucho Tram in Medellín-Colombia,Uribe M.L.A.,2025-12-01,8,,10.1016/j.urbmob.2025.100154,SCOPUS_ID:105017011830
74,"Average speed dynamics on urban roads and highways: Influence of traffic infrastructure, vehicle and road characteristics on driving behavior",da Silva A.R.,2025-12-01,22,,10.1016/j.cstp.2025.101591,SCOPUS_ID:105013870463
75,The nexus between neighborhood socioeconomic environment and substance-positive driving behavior: a spatial analysis in the Chicago metropolitan area,Oh S.,2025-12-01,95,476-485,10.1016/j.jsr.2025.11.001,SCOPUS_ID:105020928024
76,How does the built environment affect driver behaviours? A methodological framework for large-scale analysis that combines Onboard Diagnostic and Geographical Data to promote Road Safety,Nicolosi V.,2025-12-01,22,,10.1016/j.treng.2025.100384,SCOPUS_ID:105014726641
77,Consensus-based research priorities for post-collision care in the Western Cape province of South Africa,Abdullah N.,2025-12-01,15,,10.1016/j.afjem.2025.100900,SCOPUS_ID:105015064478
78,"Predicting car accident severity in Northwest Ethiopia: a machine learning approach leveraging driver, environmental, and road conditions",Mengistu A.K.,2025-12-01,15,,10.1038/s41598-025-08005-2,SCOPUS_ID:105009543884
79,Equestrian Road Safety: A review of the literature and where next,Chapman C.,2025-12-01,45,,10.1016/j.jth.2025.102193,SCOPUS_ID:105020315544
80,Trends in Road Traffic Crash Fatalities in Belgrade: A Twelve-Year Retrospective Analysis (2010–2021),Zagorac S.,2025-12-01,46,851-865,10.1007/s10935-025-00846-x,SCOPUS_ID:105002652282
81,"Toward developing socially compliant automated vehicles: Advances, expert insights, and a conceptual framework",Dong Y.,2025-12-01,5,,10.1016/j.commtr.2025.100207,SCOPUS_ID:105014942318
82,An analysis of pedestrian safety at bus stops using FARS data,Rewalt A.,2025-12-01,95,147-159,10.1016/j.jsr.2025.09.002,SCOPUS_ID:105016875962
83,Public perspectives on the 20 mph speed reduction in Wales: A Latent Dirichlet Allocation Approach,Tekeş B.,2025-12-01,95,495-504,10.1016/j.jsr.2025.11.003,SCOPUS_ID:105021034847
84,Does ASEAN climate policy pay sufficient attention to public transportation?,Øren Aldal M.,2025-12-01,6,,10.1007/s43621-025-01716-6,SCOPUS_ID:105012876482
85,Factors influencing injury severity in three-wheeled motorized rickshaw and motorcycle collisions,Ur Rehman Z.,2025-12-01,15,,10.1038/s41598-025-00145-9,SCOPUS_ID:105006456584
86,Examining the Interactive Moderating Effect of Factors Contributing to the Severity of Freeway Accidents,Cui H.,2025-12-01,151,,10.1061/JTEPBS.TEENG-9183,SCOPUS_ID:105017692615
87,Assessing heterogeneity in factors influencing three-wheeled motorized rickshaws crash outcomes between weekdays and weekends,Rehman Z.U.,2025-12-01,15,,10.1038/s41598-025-97847-x,SCOPUS_ID:105003166112
88,Developing real-time IoT-based public safety alert and emergency response systems,Zhang H.,2025-12-01,15,,10.1038/s41598-025-13465-7,SCOPUS_ID:105012884872
89,Urban visual clusters and road transport fatalities: A global city-level image analysis,Fan Z.,2025-12-01,5,,10.1016/j.commtr.2025.100193,SCOPUS_ID:105009456924
90,"Knowledge, attitude, and determinant factors towards emergency first-aid utilization among public transport service drivers in Injibara, northwest Ethiopia",Asrat L.,2025-12-01,25,,10.1186/s12873-025-01190-3,SCOPUS_ID:85218864969
91,Optimization of rural infrastructure conservation in the peruvian highlands using the HDM-4 model and the analytic hierarchy process,Ccorahua U.,2025-12-01,28,,10.1016/j.rineng.2025.107240,SCOPUS_ID:105015970617
92,Built and social environment characteristics associated with motorcyclist mortality in Latin American cities from the SALURBAL study,Yannone I.J.,2025-12-01,12,,10.1186/s40621-025-00611-y,SCOPUS_ID:105017612647
93,An interpretable dynamic ensemble selection multiclass imbalance approach with ensemble imbalance learning for predicting road crash injury severity,Aziz K.,2025-12-01,15,,10.1038/s41598-025-08935-x,SCOPUS_ID:105010285860
94,Accelerating risk: A qualitative evidence synthesis on facilitators and barriers to speeding,Singh P.,2025-12-01,31,478-485,10.1136/ip-2024-045575,SCOPUS_ID:105013785848
95,Fast highway abandoned object detection via block-based multi-group foreground extraction,Liu D.,2025-12-01,15,,10.1038/s41598-025-20331-z,SCOPUS_ID:105019806291
96,Accident-related deaths in the geriatric population: the role of chronic diseases and forensic investigations,Kilinç B.B.,2025-12-01,25,,10.1186/s12877-025-06636-8,SCOPUS_ID:105022060112
97,Evaluation of road traffic injuries in the post-pandemic era: a two-and-a-half-year review of clinical characteristics and outcomes at a major trauma center,Alharbi R.J.,2025-12-01,18,,10.1186/s12245-025-00817-3,SCOPUS_ID:105003890803
98,Smartphone addiction and its association with accident risk in Iranian adults,Azami-Aghdash S.,2025-12-01,15,,10.1038/s41598-025-05101-1,SCOPUS_ID:105009544333
99,Enhancing of sustainable logistics for liquefied petroleum gas: an integrated fuzzy Grey-Number ELECTRE-ISM-MICMAC framework,Assyifa M.R.A.,2025-12-01,7,315-343,10.1007/s42488-025-00154-3,SCOPUS_ID:105014433245
100,The gentle push based on a “nudging approach”: from personal well-being to collective sustainability,Dorigoni A.,2025-12-01,24,691-712,10.1007/s11299-025-00336-x,SCOPUS_ID:105015193281
101,World model-based end-to-end scene generation for accident anticipation in autonomous driving,Guan Y.,2025-12-01,4,,10.1038/s44172-025-00474-7,SCOPUS_ID:105012585976
102,Mediating role of fatigue driving in the influence of job demand and insecurity on safety incidents among bus drivers,Amoadu M.,2025-12-01,5,,10.1007/s44202-025-00322-x,SCOPUS_ID:85218205944
103,"Development and calibration of roundabout safety performance functions using machine learning: a case study from Amman, Jordan",Al-Nabulsi D.,2025-12-01,72,,10.1186/s44147-025-00675-z,SCOPUS_ID:105010112561
104,Perception based investigation exploring recurrence of violations by motorist and non-motorist at rail road grade crossings,Vivek A.K.,2025-12-01,15,,10.1038/s41598-025-22613-y,SCOPUS_ID:105020992774
105,Epidemiological characteristics of pediatric trauma and the role of the Injury Severity Score in predicting mortality risk: a multicenter study,Bao Y.,2025-12-01,184,,10.1007/s00431-025-06586-8,SCOPUS_ID:105022227476
106,Bus Stop Typology Reveals Crash Risk Environments,Oke T.,2025-12-01,7,,10.1007/s42421-025-00143-3,SCOPUS_ID:105023424645
107,Algorithm for pixel-level concrete pavement crack segmentation based on an improved U-Net model,Zhang Z.,2025-12-01,15,,10.1038/s41598-025-91352-x,SCOPUS_ID:85218700684
108,A lightweight crack segmentation network based on the importance-enhanced Mamba model,Wang Y.,2025-12-01,15,,10.1038/s41598-025-25504-4,SCOPUS_ID:105022690022
109,Hospitalization of injured pregnant women: a decade of data,Goldman S.,2025-12-01,14,,10.1186/s13584-025-00727-y,SCOPUS_ID:105021459333
110,A science-based approach to classifying light vehicles in Europe: methodology and case studies,Laveneziana L.,2025-12-01,15,,10.1038/s41598-025-90625-9,SCOPUS_ID:105000441938
111,Hybrid signal decomposition and deep learning framework for vehicle–vehicle crash forecasting,Zhou J.,2025-12-01,15,,10.1038/s41598-025-21776-y,SCOPUS_ID:105020477821
112,Fine particulate matter exposure and risk of scooter collisions among older adults,Kao H.M.,2025-12-01,12,,10.1186/s40621-025-00620-x,SCOPUS_ID:105017719316
113,Modeling injury severity in HAZMAT truck-involved crashes: Accounting for heterogeneity in a developing country,Nasab E.J.,2025-12-01,49,593-602,10.1016/j.iatssr.2025.11.007,SCOPUS_ID:105023664978
114,A Coherent Analytical Model to Strengthen Vehicular Communication in VANET Using Droptail Priority Queue,Kumar S.,2025-12-01,106,1993-2004,10.1007/s40031-025-01206-3,SCOPUS_ID:105000271953
115,Policy considerations for the safe and equitable integration of Connected and Automated Vehicles,Martínez-Buelvas L.,2025-12-01,22,,10.1016/j.cstp.2025.101631,SCOPUS_ID:105020877618
116,"Built environment change for injury prevention: insights from public health professionals across public health units in Ontario, Canada",McCullogh E.,2025-12-01,25,,10.1186/s12889-024-21118-z,SCOPUS_ID:85214096394
117,Global Analysis of Gender Equity Measurement in Transportation: A Conceptual Framework,Bhandari S.,2025-12-01,151,,10.1061/JTEPBS.TEENG-9196,SCOPUS_ID:105017231376
118,Frequency and patterns of CMF emergency cases during and after COVID-19,Thoenissen P.,2025-12-01,51,,10.1007/s00068-025-02957-w,SCOPUS_ID:105015057124
119,Health related quality of life (HRQOL) from the perspective of patients with chronic whiplash-associated disorders (WAD) in Sweden,Dalal K.,2025-12-01,26,,10.1186/s12891-025-08397-2,SCOPUS_ID:85218455186
120,Quantum-resilient trust in motion: Smart-contract-driven authentication for next-gen vehicular networks,Zaghloul A.S.,2025-12-01,128,,10.1016/j.compeleceng.2025.110754,SCOPUS_ID:105019192187
121,"Factors Affecting the Frequency of Maxillofacial Injuries in Jahrom, Iran",Samiee Dehpagaee A.,2025-12-01,26,317-324,10.30476/dentjods.2025.105054.2566,SCOPUS_ID:105021524336
122,The impact of COVID-19 and public health measures on homicide and suicide trends in Botswana using an interrupted time series analysis,Mugoma S.,2025-12-01,12,,10.1186/s40621-025-00592-y,SCOPUS_ID:105011277158
123,Women's perceived safety in public transport: Insights from the Middle East,Soltani A.,2025-12-01,129,,10.1016/j.jtrangeo.2025.104413,SCOPUS_ID:105015535274
124,Information Needs and Seeking Behaviour of Long-Distance Bus Drivers in Selected Cities in Nigeria,Nwagwu W.E.,2025-12-01,35,74-103,10.32655/LIBRES.2025.1.4,SCOPUS_ID:105024252622
125,"Rising burden of upper extremity fractures in China (1990–2021): A national study linking falls, aging, and divergent global trends",Martin V.T.,2025-12-01,56,,10.1016/j.injury.2025.112783,SCOPUS_ID:105018221473
126,Disaggregating safety impact of voluntary older driver's license surrender: A crash-type-specific analysis,HONG D.,2025-12-01,29,,10.1016/j.kscej.2025.100293,SCOPUS_ID:105012205206
127,Advancements in accident-aware traffic management: a comprehensive review of V2X-based route optimization,Zohir H.M.,2025-12-01,15,,10.1038/s41598-025-20878-x,SCOPUS_ID:105018276025
128,Action unit based micro-expression recognition framework for driver emotional state detection,Malik P.,2025-12-01,15,,10.1038/s41598-025-12245-7,SCOPUS_ID:105012223398
129,A comparative study and simple baseline for travel time prediction,Lin C.C.,2025-12-01,15,,10.1038/s41598-025-02303-5,SCOPUS_ID:105010683027
130,Unlinkable V2V communication protocol with cross-domain anonymity preservation,Hu R.,2025-12-01,37,,10.1007/s44443-025-00348-0,SCOPUS_ID:105023210840
131,Application of deep neural networks in detecting speed bumps and speed humps for fuel consumption optimization,Hosseinikhah S.,2025-12-01,22,,10.1016/j.treng.2025.100387,SCOPUS_ID:105015976917
132,Glaucoma and Driving: a Review,Kontos M.,2025-12-01,13,,10.1007/s40135-024-00328-z,SCOPUS_ID:85214217954
133,Child restraint misuse: Do parents properly install car seats?,Schwebel D.C.,2025-12-01,95,220-225,10.1016/j.jsr.2025.10.004,SCOPUS_ID:105018582551
134,Crash-Related Protective and Risky Behaviors Among Micromobility Riders: A Nationally Representative Survey,Ni N.,2025-12-01,115,2072-2076,10.2105/AJPH.2025.308256,SCOPUS_ID:105021666936
135,Understanding first responders’ familiarity and attitudes toward connected and automated vehicles (CAVs): insights from latent class analysis,Xu N.,2025-12-01,202,,10.1016/j.tra.2025.104727,SCOPUS_ID:105019105926
136,Analyzing pocket park locations and pedestrian accident rates using Generative Adversarial Networks,Li Y.,2025-12-01,167,,10.1016/j.cities.2025.106341,SCOPUS_ID:105013359620
137,Comparison of dispatching after motor vehicle accidents – effects of the TPS-eCall system on dispatching time,Brune B.,2025-12-01,25,,10.1186/s12873-025-01361-2,SCOPUS_ID:105016845094
138,Key frame extraction based abnormal vehicle identification technique using statistical distribution analysis,Peer Mohamed Appa M.A.Y.,2025-12-01,15,,10.1038/s41598-025-16653-7,SCOPUS_ID:105013884222
139,Lethal kite threads: Near-decapitation of a motorcyclist,G G.,2025-12-01,93,236-239,10.1177/00258172251325093,SCOPUS_ID:105013856906
140,Safe system approach to preventing cyclist fatalities: safety by design for urban and rural environments,Charyk Stewart T.,2025-12-01,12,,10.1186/s40621-025-00621-w,SCOPUS_ID:105019540647
141,"Injuries From Electric Bikes and Scooters: Illinois, U.S., 2021–2023",Shannon B.,2025-12-01,69,,10.1016/j.amepre.2025.108065,SCOPUS_ID:105016395409
142,A systematic review of the safe routes to school program: A 10-principle policy effectiveness framework for future investments,Yuan M.,2025-12-01,174,,10.1016/j.tranpol.2025.103846,SCOPUS_ID:105023499590
143,State-level COVID-19 lockdown stringency associated with increases in motor-vehicle mortality rates,Rice W.M.,2025-12-01,95,226-236,10.1016/j.jsr.2025.10.006,SCOPUS_ID:105018574026
144,Mitigating external noise of transverse rumble strips and complaints from nearby neighborhoods,Sallam O.,2025-12-01,149,,10.1016/j.trd.2025.105021,SCOPUS_ID:105018302294
4861,The number one priority,Copeland P.,2021-11-01,90,18,,SCOPUS_ID:85170658003
145,Healthcare utilization and costs for patients with Parkinson’s disease in Taiwan,Chen K.C.,2025-12-01,25,,10.1186/s12883-024-03988-3,SCOPUS_ID:85213847695
146,The flattening of road accident risk: How best to describe it?,Elvik R.,2025-12-01,95,515-521,10.1016/j.jsr.2025.11.005,SCOPUS_ID:105021242521
147,"Trends and patterns of work-related cyclist fatalities in Brazil, 2014–2022",dos Santos Silva J.,2025-12-01,15,,10.1038/s41598-025-17879-1,SCOPUS_ID:105017606858
148,"Advancements in construction Materials: Boron cement composites for improved physical, structural properties and radiation shielding",Alhakami M.H.,2025-12-01,237,,10.1016/j.radphyschem.2025.112967,SCOPUS_ID:105006556607
149,Trends in firearm death among middle and high-school aged rural and urban adolescents from 2001 to 2022,Weybright E.H.,2025-12-01,12,,10.1186/s40621-025-00613-w,SCOPUS_ID:105014922283
150,Knowledge of triage and resuscitation among emergency nurses in Ghana’s Central Region: a cross-sectional study,Asiedu C.,2025-12-01,5,,10.1007/s44155-025-00316-z,SCOPUS_ID:105022717215
151,Utility task vehicle crashes and injuries in Iowa,Sternhagen P.R.,2025-12-01,12,,10.1186/s40621-025-00595-9,SCOPUS_ID:105012024524
