id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
41,Driver Safety Enhancement Using Computer Vision and Embedded for Effective Drowsiness Detection,Sridhar P.,2026-01-01,643 LNICST,150-163,10.1007/978-3-031-99939-0_12,SCOPUS_ID:105020168584
42,Architectural Framework and Constituent Elements of Contemporary Intelligent Transportation Networks Leveraging Artificial Intelligence,Dokhniak B.,2026-01-01,602,137-153,10.1007/978-3-031-95955-4_8,SCOPUS_ID:105018014520
43,The effect of metacognitive skills on dissociative driving behaviour: a pilot study of two brief attention-based training methods,Love S.,2026-01-01,116,,10.1016/j.trf.2025.103382,SCOPUS_ID:105017111970
44,Spectral Curvature Signature: A Frequency-Domain Descriptor for Driving Behavior Classification,Thai D.T.,2026-01-01,16354 LNAI,371-383,10.1007/978-981-95-4960-3_30,SCOPUS_ID:105023828972
45,Turtles and turnarounds: Small animal exclusion fencing effectively reduces turtle road mortality,Markle T.M.,2026-01-01,313,,10.1016/j.biocon.2025.111605,SCOPUS_ID:105021852375
46,Involution and Kolmogorov-Arnold networks based computationally efficient algorithm for detection of road defect with use of oriented bounding boxes,Tomiło P.,2026-01-01,17,,10.1016/j.asej.2025.103848,SCOPUS_ID:105021000389
47,"Intelligent Traffic Management System for Smart Cities: Real-Time Vehicle Detection Using ESP8266, IR Sensors, and LED Traffic Control",Perumal V.,2026-01-01,1438 LNEE,407-412,10.1007/978-981-96-8070-2_32,SCOPUS_ID:105020891905
48,Vehicular Assistance Communication System for Road Blockage Using Multi-hop V2X Architecture in Hilly Terrain,Konyak S.,2026-01-01,1359 LNNS,555-570,10.1007/978-981-96-4933-4_38,SCOPUS_ID:105020746785
49,Evaluating Viaduct Surface Cracking on SLAM Point Clouds: Insights from an Italian Case Study,Pascucci N.,2026-01-01,1675 LNNS,618-639,10.1007/978-3-032-07986-2_39,SCOPUS_ID:105021815907
50,Assessing the effectiveness of Augmented Reality warnings for improving safety at highway merging zones in a connected environment,Calvi A.,2026-01-01,116,,10.1016/j.trf.2025.103440,SCOPUS_ID:105021943324
51,Senior safety zones protect older adults from traffic crashes,Lee E.H.,2026-01-01,175,,10.1016/j.tranpol.2025.103874,SCOPUS_ID:105021007479
52,Encouraging voluntary driving practice among learner drivers aged 21–30 in Victoria: a randomised controlled trial of behavioural interventions,Plant B.,2026-01-01,203,,10.1016/j.tra.2025.104732,SCOPUS_ID:105021224488
53,Risk analysis of pedestrian crosswalks in airport drop-off zones based on integrated VISSIM–SSAM model,Qin M.x.,2026-01-01,224,,10.1016/j.aap.2025.108279,SCOPUS_ID:105019112239
54,Make full use of testing information: An integrated accelerated testing and evaluation method for autonomous driving systems,Wu X.,2026-01-01,224,,10.1016/j.aap.2025.108280,SCOPUS_ID:105019215554
55,A hybrid statistical-machine learning methodology for addressing endogeneity and temporal instability in speeding-crash frequency relationships,Asadi Ghalehni S.,2026-01-01,224,,10.1016/j.aap.2025.108284,SCOPUS_ID:105019527828
56,Optimal design and techno-economic feasibility of PV systems integrated with residential EV charging for Omani households,Abdelhady S.,2026-01-01,256,,10.1016/j.renene.2025.124323,SCOPUS_ID:105015140553
57,Context reasoning-based vehicle traffic accident severity prediction using a machine learning algorithm in edge computing,Mahalakshmi V.,2025-12-31,7,,10.1088/2631-8695/ae06f5,SCOPUS_ID:105018298441
58,Integrated improved ant colony optimization and Q-learning for ice navigation route planning,Zhou J.,2025-12-30,342,,10.1016/j.oceaneng.2025.122935,SCOPUS_ID:105018102534
59,Residual generative adversarial network-driven Data enhancement for magnetic flux leakage-based defect recognition in oil and gas pipelines,Liu B.,2025-12-24,162,,10.1016/j.engappai.2025.112720,SCOPUS_ID:105019045001
60,"Driver risk classification for transportation safety: A machine learning approach using psychological, physiological, and demographic factors with driving simulator",Masmoudi M.,2025-12-22,162,,10.1016/j.engappai.2025.112585,SCOPUS_ID:105017419360
61,A systematic review on GIS-based road traffic accidents analysis and road safety audit,Endashaw D.K.,2025-12-01,5,,10.1007/s43762-025-00221-w,SCOPUS_ID:105019196309
62,Epidemiology of pediatric road traffic injuries: a multicenter hospital-based study in Ghana,Appiah A.B.,2025-12-01,12,,10.1186/s40621-025-00646-1,SCOPUS_ID:105024254012
63,"Injury patterns and seat belt effectiveness in pregnant motor vehicle occupants: evidence from US crash data, 1998–2021",Espelien C.,2025-12-01,12,,10.1186/s40621-025-00607-8,SCOPUS_ID:105017872718
64,Assessing and predicting crash dynamics with and without road safety measures on the Dejen to Bahir Dar highway in Ethiopia,Geremew G.,2025-12-01,15,,10.1038/s41598-025-09098-5,SCOPUS_ID:105014938575
65,Instructor-Led VR training in medical emergency rescue education for road traffic accidents: a questionnaire-based study,Li Z.,2025-12-01,15,,10.1038/s41598-025-15258-4,SCOPUS_ID:105013318919
66,"Quantifying the potential gains in life expectancy from eliminating cardiovascular disease, road traffic injuries, and cancers in Iran",Naserian-Tarhan R.,2025-12-01,18,,10.1186/s13104-025-07502-x,SCOPUS_ID:105018397762
67,Effect of age and driving experience on road sign comprehension: a systematic review and meta-analysis of two decades,Mustapha A.,2025-12-01,89,,10.1007/s00426-025-02207-z,SCOPUS_ID:105021067805
68,An explainable multi-task deep learning framework for crash severity prediction using multi-source data,Xiao Y.,2025-12-01,15,,10.1038/s41598-025-09226-1,SCOPUS_ID:105009550432
69,A hybrid ARIMA-BP approach for superior accuracy in predicting traffic accident losses,Liu J.,2025-12-01,15,,10.1038/s41598-025-09888-x,SCOPUS_ID:105010058248
70,"Weather-driven risk assessment model for two-wheeler road crashes in Uttar Pradesh, India",Garg T.,2025-12-01,15,,10.1038/s41598-025-91369-2,SCOPUS_ID:85219174030
71,Predicting the severity of road traffic accidents Morocco: a supervised machine learning approach,Touzani H.D.,2025-12-01,14,4461-4473,10.11591/ijai.v14.i6.pp4461-4473,SCOPUS_ID:105024107077
1397,Standardizing Vehicle Travel Speed Data for Road Safety,Salas L.,2024-10-01,61,326-336,10.1002/pra2.1031,SCOPUS_ID:85206809440
72,National trends in road traffic injuries and fatalities in Saudi Arabia from 2000 to 2023,Alharbi R.J.,2025-12-01,15,,10.1038/s41598-025-15217-z,SCOPUS_ID:105023453902
73,Traffic accident severity prediction based on an enhanced MSCPO-XGBoost hybrid model,Chen F.,2025-12-01,15,,10.1038/s41598-025-00797-7,SCOPUS_ID:105010743982
74,Uncertainty-aware traffic accident risk prediction via multi-view hypergraph contrastive learning,Zhang Y.,2025-12-01,124,,10.1016/j.inffus.2025.103331,SCOPUS_ID:105007090763
75,Road safety measurement with reliability using an advanced hybrid decision model,Jin J.,2025-12-01,15,,10.1038/s41598-025-18918-7,SCOPUS_ID:105018258363
76,Utilizing speed change ratio for estimating spatiotemporal impact of traffic accidents on freeways,Yu J.,2025-12-01,15,,10.1038/s41598-025-91744-z,SCOPUS_ID:86000728857
77,Implementing an integrated psychological and physical intervention in routine physiotherapy practice for patients with musculoskeletal road traffic injury: protocol for a hybrid implementation-effectiveness type III cluster randomised controlled trial,Sterling M.,2025-12-01,20,,10.1186/s13012-025-01464-1,SCOPUS_ID:105023286200
78,A Computational Intelligence GNN–LSTM Framework for Spatiotemporal Prediction of Traffic Accident Severity in Smart Cities Using SHAP XAI,Alnowaiser K.,2025-12-01,18,,10.1007/s44196-025-01015-y,SCOPUS_ID:105019357148
79,SafeTraffic Copilot: adapting large language models for trustworthy traffic safety assessments and decision interventions,Zhao Y.,2025-12-01,16,,10.1038/s41467-025-64574-w,SCOPUS_ID:105017948507
80,Effects of driver behavior and road sign design features on road sign comprehension: an international study,Su H.J.,2025-12-01,95,362-372,10.1016/j.jsr.2025.10.013,SCOPUS_ID:105019980617
81,"Predicting car accident severity in Northwest Ethiopia: a machine learning approach leveraging driver, environmental, and road conditions",Mengistu A.K.,2025-12-01,15,,10.1038/s41598-025-08005-2,SCOPUS_ID:105009543884
82,Domain-enhanced dual-branch model for efficient and interpretable accident anticipation,Guan Y.,2025-12-01,5,,10.1016/j.commtr.2025.100214,SCOPUS_ID:105018475116
83,A meta fusion model combining geographic data and twitter sentiment analysis for predicting accident severity,Khan A.N.,2025-12-01,15,,10.1038/s41598-025-91484-0,SCOPUS_ID:105010613441
84,Assessing the effectiveness of driver training interventions in improving safe engagement with vehicle automation systems,Zhang C.,2025-12-01,95,197-210,10.1016/j.jsr.2025.10.003,SCOPUS_ID:105018297623
85,Effects of intersection control types on driver yielding behavior to cyclists using mixed logit modeling,Abushattal M.,2025-12-01,15,,10.1038/s41598-025-09801-6,SCOPUS_ID:105017681452
86,Wildlife crossing signs have limited effectiveness in reducing vehicle speeds,Dumalakas B.C.,2025-12-01,396,,10.1016/j.jenvman.2025.128107,SCOPUS_ID:105022915251
87,T-S fuzzy approach for real-time vehicle state estimation and road safety enhancement,Saber M.,2025-12-01,15,,10.1038/s41598-025-19076-6,SCOPUS_ID:105018274590
88,An interpretable dynamic ensemble selection multiclass imbalance approach with ensemble imbalance learning for predicting road crash injury severity,Aziz K.,2025-12-01,15,,10.1038/s41598-025-08935-x,SCOPUS_ID:105010285860
89,Real-time driver drowsiness detection using transformer architectures: a novel deep learning approach,Hassan O.F.,2025-12-01,15,,10.1038/s41598-025-02111-x,SCOPUS_ID:105005555166
90,"The Role of the Safety, Health and Environment Code of Practice in Mitigating Bus Crashes: A Case Study in Malaysia",Sarani R.,2025-12-01,5,171-179,10.15282/construction.v5i2.12215,SCOPUS_ID:105022261482
91,Lane-change risk prediction model based on traffic context and driving styles,Ren Y.,2025-12-01,15,,10.1038/s41598-025-19035-1,SCOPUS_ID:105018259862
92,Optimization of rural infrastructure conservation in the peruvian highlands using the HDM-4 model and the analytic hierarchy process,Ccorahua U.,2025-12-01,28,,10.1016/j.rineng.2025.107240,SCOPUS_ID:105015970617
93,Predictive modeling of gaze patterns in drivers: a machine learning approach with tobii glass 2,Ndunguru D.D.,2025-12-01,17,5533-5548,10.1007/s41870-024-01814-0,SCOPUS_ID:85189443478
94,Accelerating risk: A qualitative evidence synthesis on facilitators and barriers to speeding,Singh P.,2025-12-01,31,478-485,10.1136/ip-2024-045575,SCOPUS_ID:105013785848
95,The protective effect of pedestrian reflective devices: A combined micro- and macro-level study,Elvik R.,2025-12-01,95,522-529,10.1016/j.jsr.2025.11.004,SCOPUS_ID:105021644328
96,Efficient traffic management with adaptive SDN in vehicular networks,Rajan S.J.,2025-12-01,15,,10.1038/s41598-025-96365-0,SCOPUS_ID:105003281026
97,Assessing Pavement Conditions Impact on Traffic Crashes: An Interpretable Machine-Learning Approach to Identify Crash Risk Factors and Performance Thresholds,Yao L.,2025-12-01,151,,10.1061/JPEODX.PVENG-1824,SCOPUS_ID:105018225406
98,The self supervised multimodal semantic transmission mechanism for complex network environments,Zou J.,2025-12-01,15,,10.1038/s41598-025-15162-x,SCOPUS_ID:105013372185
99,An integrated framework for obstacle avoidance path planning and tracking of autonomous vehicles considering risk potential fields,Zhang J.,2025-12-01,194,,10.1016/j.robot.2025.105153,SCOPUS_ID:105013859153
100,"The effect of pre-crash variables on occupants’ injury risk in car impacts: assessment by feature ranking, regression, and machine learning for increasing injury scales",Gulino M.S.,2025-12-01,17,,10.1186/s12544-025-00736-7,SCOPUS_ID:105013844288
101,"Impact of driver licensing renewal policies on older driver crash involvement and injury rates in 13 states, 2000–2019",Hamann C.J.,2025-12-01,12,,10.1186/s40621-024-00555-9,SCOPUS_ID:85218232012
102,Therapeutic path of Brazilians with spinal cord injury until rehabilitation,Faleiros F.,2025-12-01,15,,10.1038/s41598-025-87022-7,SCOPUS_ID:105000277102
103,Impact of traditional traffic control devices on wrong-way driving incidents at interchange off-ramps,Chang Q.,2025-12-01,49,448-458,10.1016/j.iatssr.2025.09.008,SCOPUS_ID:105018472707
104,Lightweight deep learning for real-time road distress detection on mobile devices,Hu Y.,2025-12-01,16,,10.1038/s41467-025-59516-5,SCOPUS_ID:105004285869
105,A review of driver distraction detection while driving based on convolutional neural networks,Alhamad G.,2025-12-01,14,4415-4426,10.11591/ijai.v14.i6.pp4415-4426,SCOPUS_ID:105024240484
106,A systematic review of the safe routes to school program: A 10-principle policy effectiveness framework for future investments,Yuan M.,2025-12-01,174,,10.1016/j.tranpol.2025.103846,SCOPUS_ID:105023499590
107,Real-time vehicle detection and speed estimation system using Raspberry Pi and camera module,Jyothi B.,2025-12-01,14,4962-4973,10.11591/eei.v14i6.9931,SCOPUS_ID:105024122575
108,Social network analysis in driver monitoring systems: understanding the impact of predictive models on driver safety,Madhumita S.,2025-12-01,15,,10.1007/s13278-025-01420-3,SCOPUS_ID:105002814936
109,An efficient hybrid method for dispatching trains at complex railway stations,Song Y.,2025-12-01,210,,10.1016/j.cie.2025.111512,SCOPUS_ID:105015143919
110,Research on comprehensive evaluation and performance prediction of driver's risk perception ability,Jin W.,2025-12-01,534,,10.1016/j.jclepro.2025.147069,SCOPUS_ID:105021800980
111,Disaggregating safety impact of voluntary older driver's license surrender: A crash-type-specific analysis,HONG D.,2025-12-01,29,,10.1016/j.kscej.2025.100293,SCOPUS_ID:105012205206
112,Quantum-resilient trust in motion: Smart-contract-driven authentication for next-gen vehicular networks,Zaghloul A.S.,2025-12-01,128,,10.1016/j.compeleceng.2025.110754,SCOPUS_ID:105019192187
113,Global Roadkill Data: a dataset on terrestrial vertebrate mortality caused by collision with vehicles,Grilo C.,2025-12-01,12,,10.1038/s41597-024-04207-x,SCOPUS_ID:105002540870
114,Integrating deep learning and statistical models for traffic prediction and accident prevention in smart cities,Sharrab Y.O.,2025-12-01,28,,10.1007/s10586-025-05741-y,SCOPUS_ID:105019943403
115,Mobile crowd sensing for road anomaly detection using deep learning,Jana S.,2025-12-01,33,,10.1007/s41324-025-00651-y,SCOPUS_ID:105019757963
116,Effectiveness of Integrated Trauma System Implementation on Road Traffic Fatalities and Injuries in the North of Iran Using an Interrupted Time Series Analysis,Homaie Rad E.,2025-12-01,25,,10.34172/jrhs.2025.175,SCOPUS_ID:85213968018
117,A noise-resilient vehicle speed estimation method based on trajectory extraction and cross-correlation using distributed acoustic sensing,Peng F.,2025-12-01,192,,10.1016/j.optlastec.2025.113647,SCOPUS_ID:105012408235
118,Zone-specific real-time traffic conflict risk modeling for freeway tunnels: a CrossTabNet approach,Jin J.,2025-12-01,223,,10.1016/j.aap.2025.108274,SCOPUS_ID:105018050041
119,Managing a “responsibility vacuum” in AI monitoring and governance in healthcare: a qualitative study,Owens K.,2025-12-01,25,,10.1186/s12913-025-13388-z,SCOPUS_ID:105017548400
120,Assessing the safety effectiveness of advanced driver assistance systems,Ding S.,2025-12-01,95,345-361,10.1016/j.jsr.2025.10.014,SCOPUS_ID:105019534675
121,Does brain connectivity hold the key to safer roads? EEG-based fatigue detection in young drivers using interpretable deep learning,Zhou Y.,2025-12-01,223,,10.1016/j.aap.2025.108251,SCOPUS_ID:105016993034
122,Understanding first responders’ familiarity and attitudes toward connected and automated vehicles (CAVs): insights from latent class analysis,Xu N.,2025-12-01,202,,10.1016/j.tra.2025.104727,SCOPUS_ID:105019105926
123,Development of decay curve for paint pavement marking using machine learning and generalized estimation equation,Dimauro G.A.,2025-12-01,6,,10.1186/s43065-025-00124-4,SCOPUS_ID:105000471651
124,Research on restraint strategies for rearward-reclined occupants in a frontal rigid barrier crash,Zhang D.,2025-12-01,15,,10.1038/s41598-025-86681-w,SCOPUS_ID:85216996384
125,Impact of HMI on Driver Behavior and Safety in Rural Work Zones: A Naturalistic Driving Approach,Ping K.,2025-12-01,151,,10.1061/JTEPBS.TEENG-9020,SCOPUS_ID:105018581912
126,Increasing canopy cover elevates vehicle collision risk for barbastelle bats (Barbastella barbastellus) at roads,O’Malley K.D.,2025-12-01,15,,10.1038/s41598-025-14315-2,SCOPUS_ID:105019526116
127,Non-operative approaches to major blunt hepatic (Grade IV): a case report,Salehi A.,2025-12-01,19,,10.1186/s13256-025-05056-x,SCOPUS_ID:85217475319
128,Study of head injuries to motorcycle riders and passengers in car and motorcycle collision accidents,Lai Z.,2025-12-01,15,,10.1038/s41598-025-02210-9,SCOPUS_ID:105005467926
129,Automated Roadside Object Detection and Geolocation by Leveraging Data Fusion of Airborne LiDAR and Videolog Images,Yi H.,2025-12-01,7,,10.1007/s42421-025-00132-6,SCOPUS_ID:105018722934
130,PISTACHIO (Primary Trauma Care Course Impact & Outcome): A prospective before and after intervention study of the Primary Trauma Care course effect on road trauma morbidity and mortality in two Vietnamese hospitals,Nguyen B.T.,2025-12-01,28,274-279,10.1016/j.auec.2025.05.003,SCOPUS_ID:105004820989
131,Investigating factors influencing injury severity in crashes involving vulnerable road users in Pakistan,Junaid M.,2025-12-01,15,,10.1038/s41598-025-16477-5,SCOPUS_ID:105015089735
132,Steering stability and energy efficient oriented optimization control for distributed drive electric mining trucks,Wang Y.,2025-12-01,339,,10.1016/j.energy.2025.139154,SCOPUS_ID:105020828801
133,Investigating implementation practices and initiatives for using blue light to enhance work zone safety in the United States,Assafi M.N.,2025-12-01,22,,10.1016/j.cstp.2025.101627,SCOPUS_ID:105023499003
134,Signal Decomposition Techniques for Railroad Track Safety and Ride Quality Features Extraction: A Multicriteria Selection Framework,Ayele A.D.,2025-12-01,31,,10.1061/JITSE4.ISENG-2680,SCOPUS_ID:105012213879
135,Sculpting perfection: advancements in hybrid laser therapy for scar management,Battaglia F.,2025-12-01,40,,10.1007/s10103-025-04436-5,SCOPUS_ID:105003762638
136,Traumatic spine injuries in paediatric and adolescent patients: a registry-based study of ICU needs and clinical outcomes,Alharbi R.J.,2025-12-01,25,,10.1186/s12887-025-06102-9,SCOPUS_ID:105018659443
137,On the road to school: A naturalistic study of adolescent bicyclist route safety,Ghanbari A.,2025-12-01,95,1-9,10.1016/j.jsr.2025.08.006,SCOPUS_ID:105014529299
138,Exploring the role of virtual reality in preparing emergency responders for mass casualty incidents,Lochmannová A.,2025-12-01,14,,10.1186/s13584-025-00681-9,SCOPUS_ID:105002706572
139,Enhancing intelligent transportation systems with a more efficient model for long-term traffic predictions based on an attention mechanism and a residual temporal convolutional network,Reza S.,2025-12-01,192,,10.1016/j.neunet.2025.107897,SCOPUS_ID:105012031752
140,Clinical efficacy and radiological outcomes of a novel screw placement technique for the treatment of traumatic thoracolumbar vertebral fractures under navigation guidance,Huang B.,2025-12-01,26,,10.1186/s12891-025-09071-3,SCOPUS_ID:105017717766
141,Clinical efficacy of the fractional ablative CO2 laser stacking method for depressed scars,Lee J.H.,2025-12-01,40,,10.1007/S10103-025-04332-Y,SCOPUS_ID:85218068866
142,Healthcare utilization and costs for patients with Parkinson’s disease in Taiwan,Chen K.C.,2025-12-01,25,,10.1186/s12883-024-03988-3,SCOPUS_ID:85213847695
143,Optimized ship path planning integrating historical trajectory features with environmental constraints in port waterway,Kong Y.,2025-11-30,340,,10.1016/j.oceaneng.2025.122399,SCOPUS_ID:105012777914
144,An integrated CREAM and Dempster–Shafer (D-S) evidence theory for improving human reliability in maritime search and rescue (SAR),Sezer S.I.,2025-11-30,340,,10.1016/j.oceaneng.2025.122241,SCOPUS_ID:105011489002
145,Uncovering maritime accident causation: A two-phase framework based on multi-layer data-driven Bayesian network,Liu J.,2025-11-30,340,,10.1016/j.oceaneng.2025.122444,SCOPUS_ID:105012945298
146,Real-world evidence on the safety and effectiveness of integrative Korean medicine for older patients post-traffic accident: A retrospective observational study,Shin J.Y.,2025-11-28,104,e46144,10.1097/MD.0000000000046144,SCOPUS_ID:105023453326
147,A spatial graph learning framework for multi-scale road safety management based on road-curve features and open-source data,Gao Z.,2025-11-28,40,5228-5252,10.1111/mice.70104,SCOPUS_ID:105019084447
148,Advanced low-light image transformation for accurate nighttime pavement distress detection,Hu Y.,2025-11-28,40,5307-5324,10.1111/mice.70001,SCOPUS_ID:105009337602
149,A central difference attention multi-modal segmentation network integrating continual learning and graph convolution diffusion algorithms for complex road crack segmentation,Wang G.,2025-11-28,40,5170-5194,10.1111/mice.70076,SCOPUS_ID:105016383533
150,Crash Scene to Resolution: LLM-based Agents Driven for Efficient Traffic Accident Handling,Huo S.,2025-11-18,6,,10.1145/3766899,SCOPUS_ID:105023332343
151,How will autonomous vehicles affect sustainable urban mobility? A decision support framework,Yıldırım Z.B.,2025-11-15,134,,10.1016/j.scs.2025.106936,SCOPUS_ID:105021063604
