id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
13,Designing the future of flight: A socio-technical framework for single-pilot operations in commercial aviation,Lopes N.M.,2026-04-01,132,,10.1016/j.jairtraman.2025.102939,SCOPUS_ID:105023380879
14,Reducing pandemic outbreak risks and economic losses in aviation: A segmented incentive-penalty approach,Bo L.,2026-04-01,132,,10.1016/j.jairtraman.2025.102947,SCOPUS_ID:105023568424
15,The importance of national culture factors identification in aviation incident analysis,Pratama G.B.,2026-04-01,132,,10.1016/j.jairtraman.2025.102938,SCOPUS_ID:105023667501
16,Post-neurosurgical meningitis by Naegleria fowleri and Staphylococcus aureus in Ecuador: A case report,Montalvo E.,2026-04-01,111,,10.1016/j.parint.2025.103179,SCOPUS_ID:105017903778
17,Pharmacopuncture for patients with psychological stress caused by traffic accidents: A pragmatic randomized controlled pilot trial,Son J.Y.,2026-03-01,15,,10.1016/j.imr.2025.101251,SCOPUS_ID:105015185484
18,A frequency-attentive spatio-temporal convolutional neural network with weighted feature fusion for EEG-based driver fatigue detection,Bello I.,2026-03-01,113,,10.1016/j.bspc.2025.108979,SCOPUS_ID:105020970120
19,Desirable bikeways from the perspective of perceived safety using the ‘Hiyari Hatto Map’ in Japan,Tsuchiya K.,2026-03-01,23,,10.1016/j.cstp.2025.101665,SCOPUS_ID:105022812235
20,Do colored lane markings improve road safety? Causal evidence from Seoul,Lee S.,2026-03-01,226,,10.1016/j.aap.2025.108336,SCOPUS_ID:105023952566
21,Automated geolocalization of vehicles from UAV footage: evaluating measurement precision of object detection and segmentation methods,Ahmed M.W.,2026-03-01,18,,10.1007/s12518-025-00662-2,SCOPUS_ID:105020757138
22,Fatigue as a latent risk factor in maritime safety systems: A systematic review and implications for reliability analysis,Crestelo Moreno F.,2026-03-01,267,,10.1016/j.ress.2025.111930,SCOPUS_ID:105021965822
23,Surgical management of paediatric frontal fractures with and without sinus pneumatisation: a multicentre study,Sobrero F.,2026-03-01,127,,10.1016/j.jormas.2025.102607,SCOPUS_ID:105018959823
24,A cross-scale traffic-communication control framework for improving safety through proactive congestion mitigation in mixed traffic,Wu Z.,2026-03-01,226,,10.1016/j.aap.2025.108339,SCOPUS_ID:105023825723
25,Analyzing heterogeneity in motorcycle crashes: a comparative study of senior and young riders using the random forest approach,Mohamad I.,2026-03-01,23,,10.1016/j.cstp.2025.101666,SCOPUS_ID:105023178538
26,A multivariate approach for drowsiness detection using empirical Fourier decomposition,Mahato A.,2026-03-01,113,,10.1016/j.bspc.2025.108944,SCOPUS_ID:105019977098
27,DSSTN: Dynamic selective spatio-temporal modeling network for traffic flow prediction,Yang Y.,2026-03-01,299,,10.1016/j.eswa.2025.130297,SCOPUS_ID:105024197611
28,A traffic flow forecasting model based on dynamic graph learning and temporally adaptive attention,Zhang H.,2026-03-01,195,,10.1016/j.ssci.2025.107063,SCOPUS_ID:105023586507
29,"Advancing hazardous materials transport safety: Systematic insights on risks, challenges, and research gaps",Gholamizadeh K.,2026-03-01,7,,10.1016/j.jnlssr.2025.100226,SCOPUS_ID:105017714063
30,LWE-KNN-based quantification of traffic flow fluctuation patterns in multi-scenario traffic monitoring,Zhao Z.,2026-03-01,195,,10.1016/j.ssci.2025.107073,SCOPUS_ID:105023676551
31,Quality of experience aware task execution in digital twinning vehicular edge computing: A framework and A3C algorithm,Jihad M.,2026-03-01,176,,10.1016/j.future.2025.108144,SCOPUS_ID:105017964081
32,Evolution of human factors research in aviation safety: A systematic review and bibliometric analysis of the intellectual structure,Okine E.A.,2026-03-01,7,,10.1016/j.jnlssr.2025.100249,SCOPUS_ID:105015986675
33,Integrating FMEA and HFACS to assess the risk to airport operations,Liou J.J.H.,2026-03-01,131,,10.1016/j.jairtraman.2025.102902,SCOPUS_ID:105015657278
34,Multi-layer dynamic network model of traffic flow in terminal area and complexity analysis,Yating P.,2026-03-01,131,,10.1016/j.jairtraman.2025.102881,SCOPUS_ID:105014844594
35,Do driver assistance systems mitigate passengers’ perceived risk when riding with a driver under the influence of alcohol? Evidence from a discrete choice experiment among youths,Biondi B.,2026-03-01,177,,10.1016/j.tranpol.2025.103940,SCOPUS_ID:105023859657
36,Evaluating risk-based hazard corridors in air traffic controller decisions during space launch failures,Zhou W.,2026-03-01,131,,10.1016/j.jairtraman.2025.102904,SCOPUS_ID:105016239710
37,Risk Analysis Framework for Airport Infrastructure Systems: A Novel Integrated Approach,Ghaithan A.M.,2026-03-01,32,,10.1061/JITSE4.ISENG-2706,SCOPUS_ID:105019740014
38,Proposing improvement strategies for in-flight service in the post-COVID-19 pandemic era with passengers’ requirements,Chen M.C.,2026-03-01,131,,10.1016/j.jairtraman.2025.102913,SCOPUS_ID:105020977399
39,Response of high-speed railway tunnel-track system under strike-slip fault dislocation-Part 2: Experimental observations and system behavior,Xu H.,2026-03-01,169,,10.1016/j.tust.2025.107236,SCOPUS_ID:105021259886
40,Novel V2X-based traffic congestion prediction system,Bereczki N.,2026-02-28,43,,10.1016/j.bdr.2025.100577,SCOPUS_ID:105023831457
41,"The neuroprotective effects of erythropoietin following traumatic brain injury in rats through the AMP-activated protein kinase pathway: A behavioral, biochemical, and histological study",Ghadirzadeh E.,2026-02-28,499,,10.1016/j.bbr.2025.115943,SCOPUS_ID:105022059452
42,A comprehensive review of traffic prediction: From traditional machine learning to AutoML,Khatiriolyaee M.,2026-02-14,666,,10.1016/j.neucom.2025.132148,SCOPUS_ID:105023952402
43,Assessing Road Safety Challenges in Rapidly Urbanizing Cities: A Fuzzy Logic and Factor Comparison Method Approach,Bhattacharya K.,2026-02-01,18,,10.1061/JLADAH.LADR-1368,SCOPUS_ID:105017568341
44,Cross-ratio and vehicle dynamics-based speed estimation for traffic accident analysis,Choi Y.,2026-02-01,378,,10.1016/j.forsciint.2025.112675,SCOPUS_ID:105018324289
45,Secure traffic accident warning system with privacy support for autonomous driving,Wang X.,2026-02-01,266,,10.1016/j.ress.2025.111803,SCOPUS_ID:105020926217
46,"State-of-the-art review on sustainable driving behavior: trade-offs between road safety, fuel consumption and emissions",Petraki V.,2026-02-01,225,,10.1016/j.aap.2025.108253,SCOPUS_ID:105023502034
47,Reconsidering the relationships between different types of traffic violations and traffic accidents involving the same driver from multivariate joint survival models,Liu Y.,2026-02-01,176,,10.1016/j.tranpol.2025.103926,SCOPUS_ID:105023675616
48,Have they taken effect as expected? Unpacking the black box of road safety countermeasure effects,Zhang Y.,2026-02-01,225,,10.1016/j.aap.2025.108309,SCOPUS_ID:105022170502
49,SET-DGCN: An end-to-end electroencephalography-based fatigue detection method for young drivers,Cao Y.,2026-02-01,225,,10.1016/j.aap.2025.108311,SCOPUS_ID:105021606484
50,The effect of license plate number-based vehicle restrictions on crash frequency,Valencia-Cardenas M.C.,2026-02-01,225,,10.1016/j.aap.2025.108326,SCOPUS_ID:105022636436
51,Forensic characterization and discrimination of automotive paint protection films (PPFs) using ATR-FTIR spectroscopy and Pyrolysis-GC-MS analysis,Hong Y.H.,2026-02-01,378,,10.1016/j.forsciint.2025.112726,SCOPUS_ID:105021664639
52,"Driver fatigue: crashes, the law, and traffic police officers’ experiences and views",Radun I.,2026-02-01,117,,10.1016/j.trf.2025.103442,SCOPUS_ID:105021957790
53,Evaluating driver preferences between punitive and non-punitive speeding penalties: Results from a stated choice experiment,Theofilatos A.,2026-02-01,96,64-73,10.1016/j.jsr.2025.11.012,SCOPUS_ID:105023961384
54,Causal decision-making for speed camera allocation: Methodology and an application,Zhang Y.,2026-02-01,114,,10.1016/j.evalprogplan.2025.102713,SCOPUS_ID:105017892901
55,"Transportation injury inequities among Canadian children in a linked, population-based cohort",Yeo R.E.,2026-02-01,46,,10.1016/j.jth.2025.102226,SCOPUS_ID:105023697315
56,Crash analysis for urban road networks: Semi-parametric spatial negative binomial models with monotonic constraints,Xia M.,2026-02-01,225,,10.1016/j.aap.2025.108329,SCOPUS_ID:105023117609
57,Pedaling towards safer streets: evaluating the impact of cycling infrastructure on road safety,Batomen B.,2026-02-01,225,,10.1016/j.aap.2025.108308,SCOPUS_ID:105021479308
58,Unpacking temporal trends in U.S. road injury mortality by mode of transportation and sex: An age–period–cohort analysis,Hsu C.K.,2026-02-01,169,,10.1016/j.cities.2025.106492,SCOPUS_ID:105017462771
59,Modelling cognitive load using drift-diffusion models in pedestrian street-crossing: a method supported by neural evidence,Ma S.,2026-02-01,225,,10.1016/j.aap.2025.108310,SCOPUS_ID:105021630647
60,Multi-factor coupled friction coefficient map spatiotemporal modeling and driving risk fusion for rainy roads,Yang L.,2026-02-01,225,,10.1016/j.aap.2025.108313,SCOPUS_ID:105021848309
61,Investigation of factors affecting the duration of full-lane-closure accidents on the freeway,Kang M.J.,2026-02-01,30,,10.1016/j.kscej.2025.100343,SCOPUS_ID:105019220741
62,Profiling crash-associated factors and injury risk patterns among lost-in-thought (daydreaming) drivers: a combined cluster-sequence analysis approach,Kalambay P.,2026-02-01,225,,10.1016/j.aap.2025.108315,SCOPUS_ID:105023071317
63,An anchor-free automatic evaluation system for pavement surface distress using UAV aerial photograph,Yang T.,2026-02-01,259,,10.1016/j.measurement.2025.119669,SCOPUS_ID:105021944071
64,How knowledge of cycling practice and changes to the British Highway Code relate to perceptions of cyclist discourtesy,Cubbin W.,2026-02-01,117,,10.1016/j.trf.2025.103450,SCOPUS_ID:105021999697
65,DEM-CFD simulation and theoretical predictive model of pipeline leakage induced road collapse: A case study from Beijing China,Li S.,2026-02-01,184,,10.1016/j.engfailanal.2025.110338,SCOPUS_ID:105021859836
66,Stability of measurements of simulated driving: A comparison between a static and a dynamic motorcycle simulator with different degrees of fidelity,Ferrarese M.,2026-02-01,117,,10.1016/j.trf.2025.103468,SCOPUS_ID:105023956515
67,A data-driven digital twin model for bridge health monitoring using feature fusion and unsupervised deep learning,Mousavi V.,2026-02-01,126,,10.1016/j.inffus.2025.103534,SCOPUS_ID:105011582702
68,Traumatic posterior shoulder dislocation with associated acromion fracture: a report of 2 cases,Vervaecke A.J.,2026-02-01,6,,10.1016/j.xrrt.2025.09.006,SCOPUS_ID:105018676663
69,Spatiotemporal evolution of global maritime accidents: Integrating hot spot detection and severity modeling for system safety,Wan C.,2026-02-01,266,,10.1016/j.ress.2025.111687,SCOPUS_ID:105017118337
70,"An introduction to tunnel lighting: Basis, calculations, and future lines in the interface between safety and sustainability",Peña-García A.,2026-02-01,26,220-234,10.1016/j.undsp.2025.06.008,SCOPUS_ID:105024189499
71,Transferability of hazard management skills to speed management and vice versa: a driving simulator study,Ratchaneepun B.,2026-02-01,117,,10.1016/j.trf.2025.103451,SCOPUS_ID:105022850590
72,Rhabdomyolysis due to a hypernatremia hyperosmolar state in trauma brain injured patient: A case report,Bennis L.,2026-02-01,61,,10.1016/j.tcr.2025.101283,SCOPUS_ID:105022830342
73,Serious and fatal collisions between mobile equipment and pedestrian workers in Quebec: A critical analysis of contributing factors and the Role of proximity detection devices in risk reduction,Burlet-Vienney D.,2026-02-01,194,,10.1016/j.ssci.2025.107038,SCOPUS_ID:105020974121
74,4.5 % incidence of accidental hypothermia in a German HEMS service – A retrospective 14-year analysis,Werner D.,2026-02-01,100,46-53,10.1016/j.ajem.2025.10.053,SCOPUS_ID:105022140459
75,"Scheduling heterogeneous yard cranes for port decarbonization: power constraints, crane interference, and safety distances",Liu B.,2026-02-01,206,,10.1016/j.tre.2025.104581,SCOPUS_ID:105023829788
76,Comprehensive resilience assessment of high-speed rail network in China,Li T.,2026-02-01,204,,10.1016/j.tra.2025.104811,SCOPUS_ID:105023067184
77,Exploring ADAS driver training in driving academies: Perspectives from driving instructors,Kim S.,2026-02-01,194,,10.1016/j.ssci.2025.107042,SCOPUS_ID:105022184512
78,Does the availability of non-cross matched blood in the trauma bay effect the outcome of trauma patients? A retrospective study from a level-II trauma center,Moshe D.,2026-02-01,65,,10.1016/j.transci.2025.104286,SCOPUS_ID:105023433741
79,Why do drivers brake later than AEB in rear-end collisions? An analysis based on drive recorder videos,Zhao Y.,2026-02-01,225,,10.1016/j.aap.2025.108275,SCOPUS_ID:105022210217
80,Factors associated with venous thromboembolism in hospitalized traumatic brain injury patients with external ventricular drains: Retrospective cohort study,Bonney P.A.,2026-02-01,261,,10.1016/j.clineuro.2025.109265,SCOPUS_ID:105023186778
81,Do drivers understand cyclists’ communication cues?,Petersen C.M.,2026-02-01,225,,10.1016/j.aap.2025.108333,SCOPUS_ID:105023195131
82,Histopathologic characterization of Morel-Lavallée lesion: Report of 6 cases and review of the literature,Hruby M.D.,2026-02-01,80,,10.1016/j.anndiagpath.2025.152580,SCOPUS_ID:105018970357
83,Crash typology of professional cycling crashes,Krbavac B.P.,2026-02-01,225,,10.1016/j.aap.2025.108332,SCOPUS_ID:105023490837
84,National trends in utilization and timing of flap reconstruction for lower extremity Gustilo–Anderson III fractures: A National Inpatient Sample analysis,Kim D.K.,2026-02-01,113,39-48,10.1016/j.bjps.2025.10.032,SCOPUS_ID:105022811931
85,Comparing idle times of public bicycles in Beijing's free-floating and Seoul's dock-based systems,Chung J.,2026-02-01,169,,10.1016/j.cities.2025.106564,SCOPUS_ID:105017975704
86,The Role of Gender in Blunt Thoracic Aortic Injuries,D'Alessio I.,2026-02-01,123,64-73,10.1016/j.avsg.2025.09.023,SCOPUS_ID:105022165833
87,Recreation of Horizontal Alignment Using Vehicle Trajectory,Cao D.,2026-02-01,152,,10.1061/JSUED2.SUENG-1631,SCOPUS_ID:105016700487
88,"PDEM-Driven Vertical Vibration Behavior of Train Track-Bridge Systems under Interface Damage, Track Irregularities, and Temperature Variations",Mao J.,2026-02-01,152,,10.1061/JTEPBS.TEENG-9343,SCOPUS_ID:105022411912
89,Evaluation of railway intelligent transportation systems to construct safer railway transport systems with a novel decision-making model,Görçün Ö.F.,2026-02-01,176,,10.1016/j.tranpol.2025.103897,SCOPUS_ID:105022940091
90,Analyzing zonal characteristics of car-following behavior in long mountainous freeway tunnel with crest vertical curve based on a novel seven-zone analytic method and driving simulation,Hu Y.,2026-02-01,168,,10.1016/j.tust.2025.107095,SCOPUS_ID:105016547155
91,Investigating the Safety of Pedestrians at Signalized Intersection Crosswalks in Left-Hand Driving Scenarios,Peche G.,2026-02-01,152,,10.1061/JTEPBS.TEENG-9185,SCOPUS_ID:105023512835
92,A Systematic Review on Road Accident Prediction: A Special Attention Toward Machine Learning and Deep Learning Approaches,Verma R.,2026-01-30,35,,10.1142/S0218126625300090,SCOPUS_ID:105014969785
93,Application of MA-GMix multi-level data augmentation in ice and snow coverage segmentation algorithms for pavement,Siyang W.,2026-01-30,258,,10.1016/j.measurement.2025.119521,SCOPUS_ID:105020672442
94,Deterministic real-time prediction of ship roll motion with quantified uncertainty based on machine learning,Huang L.,2026-01-30,106,,10.1016/j.marstruc.2025.103946,SCOPUS_ID:105017236220
95,YOLO-RD: Road defect detection with context-aware attention and balanced loss,Wang P.,2026-01-21,662,,10.1016/j.neucom.2025.132000,SCOPUS_ID:105020987159
96,"MVim: A high-accuracy, lightweight neural network for real-time driver behavior recognition",Sun H.,2026-01-15,296,,10.1016/j.eswa.2025.129091,SCOPUS_ID:105011585340
97,A Mutual Distillation Network for single-channel EEG-based driver fatigue detection,Guo Y.,2026-01-15,257,,10.1016/j.measurement.2025.118644,SCOPUS_ID:105013483512
98,Polarization imaging for visibility enhancement of targets in Dense Sea Fog,Jia Q.,2026-01-15,257,,10.1016/j.measurement.2025.118557,SCOPUS_ID:105012388226
99,"Detection of driver maneuvers using a modular, low-cost sensor device",Pourkhaksar A.,2026-01-15,257,,10.1016/j.measurement.2025.118864,SCOPUS_ID:105015045729
100,Polynomial gated network: An intelligent classification method for driver fatigue based on EEG analysis,Huangfu C.,2026-01-15,257,,10.1016/j.measurement.2025.118973,SCOPUS_ID:105015608640
101,An intelligent in-vehicle drunk driving prediction system based on e-nose assisted multi-signal fusion technology,Xu Y.,2026-01-15,447,,10.1016/j.snb.2025.138852,SCOPUS_ID:105017845385
102,Measurement and evaluation of the shy away effect of urban main roadside facilities on driver behaviour − based on drone visual data,Chen Y.,2026-01-15,257,,10.1016/j.measurement.2025.119042,SCOPUS_ID:105016317082
103,An integrated risk assessment framework for fire accidents on passenger ships,Fu S.,2026-01-15,343,,10.1016/j.oceaneng.2025.123290,SCOPUS_ID:105020828574
104,Uncertainty analysis of a CFD solver for predicting ship motions in head waves,Rodrigues M.I.P.,2026-01-15,343,,10.1016/j.oceaneng.2025.123129,SCOPUS_ID:105021023387
105,An enhanced FMEA based risk analysis for ship fire safety incorporating the dynamic consensus reaching process with bounded confidence opinion dynamics,Huang A.,2026-01-15,343,,10.1016/j.oceaneng.2025.123318,SCOPUS_ID:105023828624
106,Short-crested wave-induced ship motion prediction using a CL-CBAM-GRU model,Wei Q.,2026-01-15,343,,10.1016/j.oceaneng.2025.123277,SCOPUS_ID:105021120545
107,Beyond symptom scales: Patient-centered insights into deep brain stimulation outcomes in treatment-refractory post-traumatic stress disorder,Sewell I.J.,2026-01-15,393,,10.1016/j.jad.2025.120390,SCOPUS_ID:105019936393
108,Enhancing Road Safety: A Real-Time Solution for Traffic Accident Reporting and Road Condition Monitoring,Georgiou S.,2026-01-01,16079 LNCS,83-95,10.1007/978-3-032-06164-5_7,SCOPUS_ID:105019175900
221,Vehicle Number Plate Detection and Recognition Using YOLOv7,Yogeeshwar U.,2026-01-01,1466 LNEE,1204-1208,10.1007/978-981-95-0269-1_137,SCOPUS_ID:105023273427
109,Enhancing Traffic Accident Detection with YOLOv5 in Smart City Road Monitoring,Lee Y.S.,2026-01-01,15707 LNAI,329-340,10.1007/978-981-96-8892-0_28,SCOPUS_ID:105011356250
110,Mathematical programming models to recommend response plans for traffic incident management,Koronakos G.,2026-01-01,26,,10.1007/s12351-025-00993-3,SCOPUS_ID:105021092351
111,"Child road safety in Transition: How economic growth shapes fatality risks for pedestrians, cyclists, and Motorists",Law T.H.,2026-01-01,388,,10.1016/j.socscimed.2025.118771,SCOPUS_ID:105021251344
112,Road Deaths in French Overseas Territories,Haddak M.M.,2026-01-01,Part F903,195-201,10.1007/978-3-031-88974-5_28,SCOPUS_ID:105015329447
113,Analyzing the Influence of Mobile Phone Distraction on Driving Behavior,Tawfeeq N.S.,2026-01-01,20,150-164,10.14525/JJCE.v20i1.10,SCOPUS_ID:105022474240
114,Enhancing Traffic Accident Classifications: Application of NLP Methods for City Safety,Özeren E.,2026-01-01,16022,180-195,10.1007/978-3-032-06129-4_11,SCOPUS_ID:105020021806
115,Application of the dual-model interpretability framework of XGBoost-SHAP and GAT-GNNExplainer to investigate the impact of the built environment on traffic accidents at intersections,Chen Y.,2026-01-01,224,,10.1016/j.aap.2025.108305,SCOPUS_ID:105020965340
116,Improving Road Safety: Examining How Drowsiness Detection Technologies Affect the Reduction of Accidents,Kumar S.,2026-01-01,1452 LNNS,107-121,10.1007/978-981-96-7292-9_10,SCOPUS_ID:105020570036
117,Enhancing Road Safety: PERCLOS Analysis of a Dozy Driver,Gopalakrishnan P.,2026-01-01,2608 CCIS,352-361,10.1007/978-3-032-02537-1_30,SCOPUS_ID:105019523936
118,Do visual attributes of streetscapes affect car crashes? Applications of computer vision techniques and Machine learning,Park J.,2026-01-01,42,,10.1016/j.tbs.2025.101153,SCOPUS_ID:105018630003
119,Bayesian Network Approaches to Mitigating Risks in Road and Air Travel,Tolouei E.,2026-01-01,Part F1029,351-365,10.1007/978-3-031-89553-1_25,SCOPUS_ID:105019318157
120,Helmet and Triple Ride Violation Alert System,Ashwitha G.,2026-01-01,621 LNICST,300-308,10.1007/978-3-031-92614-3_23,SCOPUS_ID:105011933482
121,Construction of a Traffic Accident Liability Determination Model Based on the Theory of Right-of-Way Rules,Zhang Y.,2026-01-01,1477 LNEE,183-191,10.1007/978-981-95-1908-8_23,SCOPUS_ID:105020386830
122,Monitoring National Road Safety Strategies in the EU,Yannis G.,2026-01-01,Part F903,396-402,10.1007/978-3-031-88974-5_58,SCOPUS_ID:105015335060
123,Cross-age crash risk analysis with high-dimensional small-sample data: An approach integrating feature augmentation and two-layer stacking,Zhu L.,2026-01-01,186,,10.1016/j.asoc.2025.114211,SCOPUS_ID:105021847421
124,Use of Accident Prediction Models in Road Safety Management – An Irish Case Study,Harpham N.,2026-01-01,Part F903,209-214,10.1007/978-3-031-88974-5_30,SCOPUS_ID:105015313347
125,Decision Support System for Urban Road Safety: A Comparison Between Two Different City Size,Pinna M.,2026-01-01,15889 LNCS,54-71,10.1007/978-3-031-97603-2_4,SCOPUS_ID:105011051121
126,Unveiling Electric Vehicle Traffic Accident Risks: A Data-Driven Analysis of Accident Severity and Key Influencing Factors,Zhou H.,2026-01-01,2731 CCIS,268-279,10.1007/978-981-95-4990-0_19,SCOPUS_ID:105023473328
127,Integrating Facial Indicators for Enhanced Road Safety by Using Deep Learning Models,Murthy K.V.S.S.R.,2026-01-01,1623 LNNS,151-163,10.1007/978-3-032-05120-2_14,SCOPUS_ID:105021826282
128,Road Safety in Low- and Middle-Income Countries – Analysis and Recommendations,Erdelean I.,2026-01-01,Part F903,182-187,10.1007/978-3-031-88974-5_26,SCOPUS_ID:105015317581
129,Is road safety effective in promoting eco-driving? An experiment on how benefit framing affects eco-driving intentions among Montreal drivers,St-Arnaud V.C.,2026-01-01,116,,10.1016/j.trf.2025.103372,SCOPUS_ID:105016582067
130,Research Status of Resilience Governance of Transportation Safety on the Maritime Silk Road,Zhu L.,2026-01-01,735 LNCE,411-420,10.1007/978-981-95-1487-8_42,SCOPUS_ID:105020243201
131,A Rigorous Comparative Assessment of Feature Selection Techniques for Forecasting Road Traffic Accident Severity,Vadhwani D.,2026-01-01,1438 LNEE,321-331,10.1007/978-981-96-8070-2_26,SCOPUS_ID:105020891230
132,Cloud Integrated Mobile App Development for Road Safety and Pothole Detection Alert System Using Rasperry Pi,Muthu Krishnammal P.,2026-01-01,1386 LNNS,123-146,10.1007/978-981-96-6053-7_9,SCOPUS_ID:105019647967
133,V2X Communication for Enhanced Vehicular Safety,Shivalli P.B.,2026-01-01,1648 LNNS,22-29,10.1007/978-3-032-06671-8_3,SCOPUS_ID:105022168880
134,Enhancing Road Safety with Real-Time Pothole Detection: A Comparative Study of Watershed Transformation and Seam Carving Algorithms,Vyshnavi R.S.,2026-01-01,1357 LNNS,401-408,10.1007/978-981-96-7477-0_35,SCOPUS_ID:105020569026
135,Advancing Traffic Safety Analysis: A Novel Lightweight Rule-Based and Part-of-Speech Tagging-Based Approach for Information Extraction from Crash Reports,Lai J.,2026-01-01,40,,10.1061/JCCEE5.CPENG-6634,SCOPUS_ID:105016337398
136,Intelligent Speed Assistance with Embedded System Technology,Pavani M.,2026-01-01,1466 LNEE,1657-1663,10.1007/978-981-95-0269-1_186,SCOPUS_ID:105023275230
137,"Permanent disability following road traffic accidents in Brazil: A serial mediation model of PTSD, self-hate, and suicidal ideation",Fernandes G.C.d.N.,2026-01-01,116,,10.1016/j.trf.2025.103433,SCOPUS_ID:105021248026
138,STCAGNN-RNKDE: a traffic accident prediction model for spatiotemporal combinatorial attention graph neural networks using Ripley's K and network kernel density estimation,Gao P.,2026-01-01,265,,10.1016/j.ress.2025.111593,SCOPUS_ID:105013739920
139,Application of Machine Learning Algorithms for Predicting Speeding Violations on Peruvian Highways: A Comparative Study,Arias R.,2026-01-01,1471 LNNS,198-211,10.1007/978-3-031-94770-4_17,SCOPUS_ID:105012355653
140,"In-depth investigation for identifying autonomous vehicle crash causations: New insights from system functions, driver behaviors and kinematics",He Y.,2026-01-01,224,,10.1016/j.aap.2025.108287,SCOPUS_ID:105019533729
141,Connected and Autonomous Vehicles and Road Safety: The Role of Infrastructure,van Geelen H.,2026-01-01,Part F1025,688-694,10.1007/978-3-032-06763-0_98,SCOPUS_ID:105019293968
142,Using Safety Performance Indicators to Support and Monitor Road Safety Policies – The Role of Trendline,Van den Berghe W.,2026-01-01,Part F903,323-329,10.1007/978-3-031-88974-5_47,SCOPUS_ID:105015589758
143,UrbanFix AI: Smart Reporting System for Road Safety and Management,Jarali A.,2026-01-01,1654 LNNS,234-245,10.1007/978-3-032-06697-8_25,SCOPUS_ID:105023197918
144,Impact of ITS Traffic Lights with Speed Displays on Speed Management: Case Study: Croatia,Vertlberg J.,2026-01-01,Part F903,497-506,10.1007/978-3-031-88974-5_73,SCOPUS_ID:105015415133
145,Statistical Analysis of Experimental Crossing Speed on Vertical Traffic Calming Devices: Influence of Vehicle Category and Road Safety Implications,Nardoianni S.,2026-01-01,15892 LNCS,65-80,10.1007/978-3-031-97638-4_5,SCOPUS_ID:105010825871
146,InSegNet: Semantic segmentation-based lane detection network for clear and occluded roads,Shaikh M.S.,2026-01-01,17,,10.1016/j.asej.2025.103870,SCOPUS_ID:105022020259
147,A qualitative exploration of risky riding behaviors and road safety challenges among motorcycle taxi riders in Dar es Salaam,Nambiza K.S.,2026-01-01,116,,10.1016/j.trf.2025.103399,SCOPUS_ID:105018174687
148,Safety Audit for Nigdi - Dapodi BRT Corridor,Chawhan P.,2026-01-01,1649 LNNS,47-54,10.1007/978-3-032-06674-9_6,SCOPUS_ID:105021835698
149,Sensitivity analysis for the design optimisation of an energy tunnel based hydronic heated pavement,De Feudis S.,2026-01-01,56,,10.1016/j.trgeo.2025.101692,SCOPUS_ID:105019104492
150,"24th IFIP WG 6.11 Conference on e-Business, e-Services and e-Society, I3E 2025",,2026-01-01,16079 LNCS,,,SCOPUS_ID:105019194933
151,Early identification of high-risk older two-wheeler riders: A dual-sample approach for 30-day mortality prediction,Hsu M.C.,2026-01-01,224,,10.1016/j.aap.2025.108298,SCOPUS_ID:105020010804
